category,prompt,generated_text,predicted_token,target_token,correct_prediction
gram3-komparativ,#god# er for #bedre# som #flott# er for #,#god# er for #bedre# som #flott# er for #finere# som #,finere,flottere,False
gram3-komparativ,#god# er for #bedre# som #hard# er for #,#god# er for #bedre# som #hard# er for #hard# er for #,hard,hardere,False
gram3-komparativ,#god# er for #bedre# som #tung# er for #,#god# er for #bedre# som #tung# er for #sterk#. I,sterk,tyngre,False
gram3-komparativ,#god# er for #bedre# som #høy# er for #,"#god# er for #bedre# som #høy# er for #god#, som#",god,høyere,False
gram3-komparativ,#god# er for #bedre# som #het# er for #,#god# er for #bedre# som #het# er for #seiere# som #,seiere,hetere,False
gram3-komparativ,#god# er for #bedre# som #lang# er for #,#god# er for #bedre# som #lang# er for #lengre# som kort,lengre,lengre,True
gram3-komparativ,#god# er for #bedre# som #høyt# er for #,#god# er for #bedre# som #høyt# er for #dypt# som #,dypt,høyere,False
gram3-komparativ,#god# er for #bedre# som #lav# er for #,#god# er for #bedre# som #lav# er for #høy#. #best,høy,lavere,False
gram3-komparativ,#god# er for #bedre# som #ny# er for #,"#god# er for #bedre# som #ny# er for #nytt#.
#får","nytt#.
#får",nyere,False
gram3-komparativ,#god# er for #bedre# som #gammel# er for #,#god# er for #bedre# som #gammel# er for #godt# for #god,godt,eldre,False
gram3-komparativ,#god# er for #bedre# som #kjapp# er for #,"#god# er for #bedre# som #kjapp# er for #bedre#.
Klikk to","bedre#.
Klikk",kjappere,False
gram3-komparativ,#god# er for #bedre# som #trygg# er for #,#god# er for #bedre# som #trygg# er for #trygg# #god,trygg,tryggere,False
gram3-komparativ,#god# er for #bedre# som #skarp# er for #,#god# er for #bedre# som #skarp# er for #kjekk# og #,kjekk,skarpere,False
gram3-komparativ,#god# er for #bedre# som #kort# er for #,#god# er for #bedre# som #kort# er for #korte#. Men,korte,kortere,False
gram3-komparativ,#god# er for #bedre# som #enkel# er for #,#god# er for #bedre# som #enkel# er for #mindre# som #,mindre,enklere,False
gram3-komparativ,#god# er for #bedre# som #treg# er for #,#god# er for #bedre# som #treg# er for #flink# som er,flink,tregere,False
gram3-komparativ,#god# er for #bedre# som #liten# er for #,"#god# er for #bedre# som #liten# er for #liten#, og",liten,mindre,False
gram3-komparativ,#god# er for #bedre# som #smart# er for #,#god# er for #bedre# som #smart# er for #klok# som #,klok,smartere,False
gram3-komparativ,#god# er for #bedre# som #sterk# er for #,#god# er for #bedre# som #sterk# er for #sterkere.,sterkere,sterkere,True
gram3-komparativ,#god# er for #bedre# som #stram# er for #,"#god# er for #bedre# som #stram# er for #stram#, #",stram,strammere,False
gram3-komparativ,#god# er for #bedre# som #tøff# er for #,#god# er for #bedre# som #tøff# er for #tøffere#,tøffere,tøffere,True
gram3-komparativ,#god# er for #bedre# som #varm# er for #,#god# er for #bedre# som #varm# er for #varm# som god #,varm,varmere,False
gram3-komparativ,#god# er for #bedre# som #svak# er for #,#god# er for #bedre# som #svak# er for #god# og #ster,god,svakere,False
gram3-komparativ,#god# er for #bedre# som #bred# er for #,"#god# er for #bedre# som #bred# er for #bred#, som #",bred,bredere,False
gram3-komparativ,#god# er for #bedre# som #ung# er for #,#god# er for #bedre# som #ung# er for #kjeft# som,kjeft,yngre,False
gram3-komparativ,#god# er for #bedre# som #dårlig# er for #,#god# er for #bedre# som #dårlig# er for #verre# • • •,verre,dårligere,False
gram3-komparativ,#god# er for #bedre# som #stor# er for #,"#god# er for #bedre# som #stor# er for #sterk#.
som","sterk#.
som",større,False
gram3-komparativ,#god# er for #bedre# som #lys# er for #,#god# er for #bedre# som #lys# er for #morgenen# -,morgenen,lysere,False
gram3-komparativ,#god# er for #bedre# som #billig# er for #,#god# er for #bedre# som #billig# er for #dyr# som #frisk,dyr,billigere,False
gram3-komparativ,#god# er for #bedre# som #kald# er for #,#god# er for #bedre# som #kald# er for #kald# #bedrer,kald,kaldere,False
gram3-komparativ,#god# er for #bedre# som #kjølig# er for #,#god# er for #bedre# som #kjølig# er for #kald# er for #,kald,kjøligere,False
gram3-komparativ,#god# er for #bedre# som #dyp# er for #,"#god# er for #bedre# som #dyp# er for #varig#.
Trygg","varig#.
Trygg",dypere,False
gram3-komparativ,#god# er for #bedre# som #lett# er for #,#god# er for #bedre# som #lett# er for #lett#. For dem,lett,lettere,False
gram3-komparativ,#god# er for #bedre# som #rask# er for #,#god# er for #bedre# som #rask# er for #lenge#. For,lenge,raskere,False
gram3-komparativ,#flott# er for #flottere# som #hard# er for #,#flott# er for #flottere# som #hard# er for #hardere# enn #,hardere,hardere,True
gram3-komparativ,#flott# er for #flottere# som #tung# er for #,#flott# er for #flottere# som #tung# er for #sterke# og #,sterke,tyngre,False
gram3-komparativ,#flott# er for #flottere# som #høy# er for #,#flott# er for #flottere# som #høy# er for #høyere# som #,høyere,høyere,True
gram3-komparativ,#flott# er for #flottere# som #het# er for #,"#flott# er for #flottere# som #het# er for #hetere#, eller",hetere,hetere,True
gram3-komparativ,#flott# er for #flottere# som #lang# er for #,#flott# er for #flottere# som #lang# er for #lenger#. B,lenger,lengre,False
gram3-komparativ,#flott# er for #flottere# som #høyt# er for #,#flott# er for #flottere# som #høyt# er for #høyere# som #,høyere,høyere,True
gram3-komparativ,#flott# er for #flottere# som #lav# er for #,"#flott# er for #flottere# som #lav# er for #lavere#, eller",lavere,lavere,True
gram3-komparativ,#flott# er for #flottere# som #ny# er for #,#flott# er for #flottere# som #ny# er for #nyflottere#,nyflottere,nyere,False
gram3-komparativ,#flott# er for #flottere# som #gammel# er for #,"#flott# er for #flottere# som #gammel# er for #godere#!
",godere,eldre,False
gram3-komparativ,#flott# er for #flottere# som #kjapp# er for #,#flott# er for #flottere# som #kjapp# er for #flottere# Som,flottere,kjappere,False
gram3-komparativ,#flott# er for #flottere# som #trygg# er for #,#flott# er for #flottere# som #trygg# er for #tryggere# som,tryggere,tryggere,True
gram3-komparativ,#flott# er for #flottere# som #skarp# er for #,#flott# er for #flottere# som #skarp# er for #vital # som #,vital,skarpere,False
gram3-komparativ,#flott# er for #flottere# som #kort# er for #,#flott# er for #flottere# som #kort# er for #kjekt# er for,kjekt,kortere,False
gram3-komparativ,#flott# er for #flottere# som #enkel# er for #,#flott# er for #flottere# som #enkel# er for #enklere# og #,enklere,enklere,True
gram3-komparativ,#flott# er for #flottere# som #treg# er for #,#flott# er for #flottere# som #treg# er for #flottere. Flotte,flottere,tregere,False
gram3-komparativ,#flott# er for #flottere# som #liten# er for #,"#flott# er for #flottere# som #liten# er for #flott for.
Jeg har",flott,mindre,False
gram3-komparativ,#flott# er for #flottere# som #smart# er for #,#flott# er for #flottere# som #smart# er for #smartere. #H,smartere,smartere,True
gram3-komparativ,#flott# er for #flottere# som #sterk# er for #,#flott# er for #flottere# som #sterk# er for #sterkere# som,sterkere,sterkere,True
gram3-komparativ,#flott# er for #flottere# som #stram# er for #,"#flott# er for #flottere# som #stram# er for #spreke:
fl","spreke:
fl",strammere,False
gram3-komparativ,#flott# er for #flottere# som #tøff# er for #,#flott# er for #flottere# som #tøff# er for #tøffere#,tøffere,tøffere,True
gram3-komparativ,#flott# er for #flottere# som #varm# er for #,#flott# er for #flottere# som #varm# er for #varmere# som #,varmere,varmere,True
gram3-komparativ,#flott# er for #flottere# som #svak# er for #,#flott# er for #flottere# som #svak# er for #svakere# som,svakere,svakere,True
gram3-komparativ,#flott# er for #flottere# som #bred# er for #,#flott# er for #flottere# som #bred# er for #bredere# som #,bredere,bredere,True
gram3-komparativ,#flott# er for #flottere# som #ung# er for #,#flott# er for #flottere# som #ung# er for #ungere# som #,ungere,yngre,False
gram3-komparativ,#flott# er for #flottere# som #dårlig# er for #,#flott# er for #flottere# som #dårlig# er for #dårligere#.,dårligere,dårligere,True
gram3-komparativ,#flott# er for #flottere# som #stor# er for #,"#flott# er for #flottere# som #stor# er for #store#, eller er",store,større,False
gram3-komparativ,#flott# er for #flottere# som #lys# er for #,#flott# er for #flottere# som #lys# er for #solas# stråler,solas,lysere,False
gram3-komparativ,#flott# er for #flottere# som #billig# er for #,#flott# er for #flottere# som #billig# er for #billigere#. #,billigere,billigere,True
gram3-komparativ,#flott# er for #flottere# som #kald# er for #,#flott# er for #flottere# som #kald# er for #kaldere# som #,kaldere,kaldere,True
gram3-komparativ,#flott# er for #flottere# som #kjølig# er for #,"#flott# er for #flottere# som #kjølig# er for #kjølige/varm.
",kjølige/varm,kjøligere,False
gram3-komparativ,#flott# er for #flottere# som #dyp# er for #,#flott# er for #flottere# som #dyp# er for #dyperesom #,dyperesom,dypere,False
gram3-komparativ,#flott# er for #flottere# som #lett# er for #,#flott# er for #flottere# som #lett# er for #flottest# som,flottest,lettere,False
gram3-komparativ,#flott# er for #flottere# som #rask# er for #,#flott# er for #flottere# som #rask# er for #raske# eller #,raske,raskere,False
gram3-komparativ,#flott# er for #flottere# som #god# er for #,"#flott# er for #flottere# som #god# er for #godene#, #",godene,bedre,False
gram3-komparativ,#hard# er for #hardere# som #tung# er for #,#hard# er for #hardere# som #tung# er for #tyngre# #,tyngre,tyngre,True
gram3-komparativ,#hard# er for #hardere# som #høy# er for #,#hard# er for #hardere# som #høy# er for #hoyere# og,hoyere,høyere,False
gram3-komparativ,#hard# er for #hardere# som #het# er for #,#hard# er for #hardere# som #het# er for #hett#. #,hett,hetere,False
gram3-komparativ,#hard# er for #hardere# som #lang# er for #,#hard# er for #hardere# som #lang# er for #lenger/og #,lenger/og,lengre,False
gram3-komparativ,#hard# er for #hardere# som #høyt# er for #,#hard# er for #hardere# som #høyt# er for #høyere# som #,høyere,høyere,True
gram3-komparativ,#hard# er for #hardere# som #lav# er for #,#hard# er for #hardere# som #lav# er for #lave# som #,lave,lavere,False
gram3-komparativ,#hard# er for #hardere# som #ny# er for #,#hard# er for #hardere# som #ny# er for #nyere# som #,nyere,nyere,True
gram3-komparativ,#hard# er for #hardere# som #gammel# er for #,#hard# er for #hardere# som #gammel# er for #gammelt# som,gammelt,eldre,False
gram3-komparativ,#hard# er for #hardere# som #kjapp# er for #,"#hard# er for #hardere# som #kjapp# er for #treigere#, #",treigere,kjappere,False
gram3-komparativ,#hard# er for #hardere# som #trygg# er for #,#hard# er for #hardere# som #trygg# er for #tryggere. Vi har,tryggere,tryggere,True
gram3-komparativ,#hard# er for #hardere# som #skarp# er for #,#hard# er for #hardere# som #skarp# er for #skarpere# som,skarpere,skarpere,True
gram3-komparativ,#hard# er for #hardere# som #kort# er for #,#hard# er for #hardere# som #kort# er for #korte# som #,korte,kortere,False
gram3-komparativ,#hard# er for #hardere# som #enkel# er for #,#hard# er for #hardere# som #enkel# er for #enkel# for #,enkel,enklere,False
gram3-komparativ,#hard# er for #hardere# som #treg# er for #,#hard# er for #hardere# som #treg# er for #tregere# S,tregere,tregere,True
gram3-komparativ,#hard# er for #hardere# som #liten# er for #,#hard# er for #hardere# som #liten# er for #liten#som er,liten#som,mindre,False
gram3-komparativ,#hard# er for #hardere# som #smart# er for #,"#hard# er for #hardere# som #smart# er for #smartere#,",smartere,smartere,True
gram3-komparativ,#hard# er for #hardere# som #sterk# er for #,#hard# er for #hardere# som #sterk# er for #sikrere# som,sikrere,sterkere,False
gram3-komparativ,#hard# er for #hardere# som #stram# er for #,#hard# er for #hardere# som #stram# er for #strengere# #st,strengere,strammere,False
gram3-komparativ,#hard# er for #hardere# som #tøff# er for #,#hard# er for #hardere# som #tøff# er for #tøffere#,tøffere,tøffere,True
gram3-komparativ,#hard# er for #hardere# som #varm# er for #,#hard# er for #hardere# som #varm# er for #varmere# som #,varmere,varmere,True
gram3-komparativ,#hard# er for #hardere# som #svak# er for #,#hard# er for #hardere# som #svak# er for # svakere. For #du,svakere,svakere,True
gram3-komparativ,#hard# er for #hardere# som #bred# er for #,"#hard# er for #hardere# som #bred# er for #bredere#.
har","bredere#.
har",bredere,False
gram3-komparativ,#hard# er for #hardere# som #ung# er for #,#hard# er for #hardere# som #ung# er for #ungere# hardere,ungere,yngre,False
gram3-komparativ,#hard# er for #hardere# som #dårlig# er for #,#hard# er for #hardere# som #dårlig# er for #værre# som #,værre,dårligere,False
gram3-komparativ,#hard# er for #hardere# som #stor# er for #,#hard# er for #hardere# som #stor# er for #storre# (#,storre,større,False
gram3-komparativ,#hard# er for #hardere# som #lys# er for #,#hard# er for #hardere# som #lys# er for #lysere# mørkere,lysere,lysere,True
gram3-komparativ,#hard# er for #hardere# som #billig# er for #,#hard# er for #hardere# som #billig# er for #billigere# som #,billigere,billigere,True
gram3-komparativ,#hard# er for #hardere# som #kald# er for #,#hard# er for #hardere# som #kald# er for #kaldere# og for,kaldere,kaldere,True
gram3-komparativ,#hard# er for #hardere# som #kjølig# er for #,#hard# er for #hardere# som #kjølig# er for #kaldt#. #,kaldt,kjøligere,False
gram3-komparativ,#hard# er for #hardere# som #dyp# er for #,#hard# er for #hardere# som #dyp# er for #dyp# #hard,dyp,dypere,False
gram3-komparativ,#hard# er for #hardere# som #lett# er for #,"#hard# er for #hardere# som #lett# er for #lett# *
*hard",lett,lettere,False
gram3-komparativ,#hard# er for #hardere# som #rask# er for #,#hard# er for #hardere# som #rask# er for #raske# som #,raske,raskere,False
gram3-komparativ,#hard# er for #hardere# som #god# er for #,#hard# er for #hardere# som #god# er for #bedre# som #best,bedre,bedre,True
gram3-komparativ,#hard# er for #hardere# som #flott# er for #,#hard# er for #hardere# som #flott# er for #flott# med #,flott,flottere,False
gram3-komparativ,#tung# er for #tyngre# som #høy# er for #,"#tung# er for #tyngre# som #høy# er for #høyere#.
#t","høyere#.
#t",høyere,False
gram3-komparativ,#tung# er for #tyngre# som #het# er for #,#tung# er for #tyngre# som #het# er for #het# #hard#,het,hetere,False
gram3-komparativ,#tung# er for #tyngre# som #lang# er for #,#tung# er for #tyngre# som #lang# er for #lave# eller #,lave,lengre,False
gram3-komparativ,#tung# er for #tyngre# som #høyt# er for #,#tung# er for #tyngre# som #høyt# er for #tyngre# som,tyngre,høyere,False
gram3-komparativ,#tung# er for #tyngre# som #lav# er for #,#tung# er for #tyngre# som #lav# er for #høy# og #t,høy,lavere,False
gram3-komparativ,#tung# er for #tyngre# som #ny# er for #,"#tung# er for #tyngre# som #ny# er for #nyere#.
Det skal","nyere#.
Det",nyere,False
gram3-komparativ,#tung# er for #tyngre# som #gammel# er for #,"#tung# er for #tyngre# som #gammel# er for #gammel#, men",gammel,eldre,False
gram3-komparativ,#tung# er for #tyngre# som #kjapp# er for #,#tung# er for #tyngre# som #kjapp# er for #kjappere#.,kjappere,kjappere,True
gram3-komparativ,#tung# er for #tyngre# som #trygg# er for #,#tung# er for #tyngre# som #trygg# er for #tryggere# som,tryggere,tryggere,True
gram3-komparativ,#tung# er for #tyngre# som #skarp# er for #,"#tung# er for #tyngre# som #skarp# er for #hard#, eller har",hard,skarpere,False
gram3-komparativ,#tung# er for #tyngre# som #kort# er for #,"#tung# er for #tyngre# som #kort# er for #kortere#, og",kortere,kortere,True
gram3-komparativ,#tung# er for #tyngre# som #enkel# er for #,#tung# er for #tyngre# som #enkel# er for #topp# - om,topp,enklere,False
gram3-komparativ,#tung# er for #tyngre# som #treg# er for #,#tung# er for #tyngre# som #treg# er for #tregere#.,tregere,tregere,True
gram3-komparativ,#tung# er for #tyngre# som #liten# er for #,"#tung# er for #tyngre# som #liten# er for #større#, men",større,mindre,False
gram3-komparativ,#tung# er for #tyngre# som #smart# er for #,"#tung# er for #tyngre# som #smart# er for #smart#, fordi",smart,smartere,False
gram3-komparativ,#tung# er for #tyngre# som #sterk# er for #,#tung# er for #tyngre# som #sterk# er for #sterkare#. Men,sterkare,sterkere,False
gram3-komparativ,#tung# er for #tyngre# som #stram# er for #,#tung# er for #tyngre# som #stram# er for #svake#.,svake,strammere,False
gram3-komparativ,#tung# er for #tyngre# som #tøff# er for #,#tung# er for #tyngre# som #tøff# er for #frekk# og for,frekk,tøffere,False
gram3-komparativ,#tung# er for #tyngre# som #varm# er for #,#tung# er for #tyngre# som #varm# er for #varm.,varm,varmere,False
gram3-komparativ,#tung# er for #tyngre# som #svak# er for #,#tung# er for #tyngre# som #svak# er for #svakere# / det,svakere,svakere,True
gram3-komparativ,#tung# er for #tyngre# som #bred# er for #,#tung# er for #tyngre# som #bred# er for #breiere# som #,breiere,bredere,False
gram3-komparativ,#tung# er for #tyngre# som #ung# er for #,#tung# er for #tyngre# som #ung# er for #senere# som #,senere,yngre,False
gram3-komparativ,#tung# er for #tyngre# som #dårlig# er for #,#tung# er for #tyngre# som #dårlig# er for #dårligere# som,dårligere,dårligere,True
gram3-komparativ,#tung# er for #tyngre# som #stor# er for #,"#tung# er for #tyngre# som #stor# er for #større#, #",større,større,True
gram3-komparativ,#tung# er for #tyngre# som #lys# er for #,"#tung# er for #tyngre# som #lys# er for #lett#.
lamp","lett#.
lamp",lysere,False
gram3-komparativ,#tung# er for #tyngre# som #billig# er for #,#tung# er for #tyngre# som #billig# er for #billige# i sin,billige,billigere,False
gram3-komparativ,#tung# er for #tyngre# som #kald# er for #,#tung# er for #tyngre# som #kald# er for #kaldere#. En,kaldere,kaldere,True
gram3-komparativ,#tung# er for #tyngre# som #kjølig# er for #,"#tung# er for #tyngre# som #kjølig# er for #kald.
#tung#","kald.
#tung",kjøligere,False
gram3-komparativ,#tung# er for #tyngre# som #dyp# er for #,#tung# er for #tyngre# som #dyp# er for #dy(y)pe#,dy(y)pe,dypere,False
gram3-komparativ,#tung# er for #tyngre# som #lett# er for #,"#tung# er for #tyngre# som #lett# er for #lettere, og #t",lettere,lettere,True
gram3-komparativ,#tung# er for #tyngre# som #rask# er for #,#tung# er for #tyngre# som #rask# er for #raskere#. Om,raskere,raskere,True
gram3-komparativ,#tung# er for #tyngre# som #god# er for #,#tung# er for #tyngre# som #god# er for #god# som #h,god,bedre,False
gram3-komparativ,#tung# er for #tyngre# som #flott# er for #,#tung# er for #tyngre# som #flott# er for #lengre#. En,lengre,flottere,False
gram3-komparativ,#tung# er for #tyngre# som #hard# er for #,#tung# er for #tyngre# som #hard# er for #harde# (eng,harde,hardere,False
gram3-komparativ,#høy# er for #høyere# som #het# er for #,#høy# er for #høyere# som #het# er for #heter# som #er,heter,hetere,False
gram3-komparativ,#høy# er for #høyere# som #lang# er for #,#høy# er for #høyere# som #lang# er for #høyere# som har,høyere,lengre,False
gram3-komparativ,#høy# er for #høyere# som #høyt# er for #,"#høy# er for #høyere# som #høyt# er for #høyere#, og",høyere,høyere,True
gram3-komparativ,#høy# er for #høyere# som #lav# er for #,#høy# er for #høyere# som #lav# er for #lavere# som #,lavere,lavere,True
gram3-komparativ,#høy# er for #høyere# som #ny# er for #,#høy# er for #høyere# som #ny# er for #nyere# - er,nyere,nyere,True
gram3-komparativ,#høy# er for #høyere# som #gammel# er for #,#høy# er for #høyere# som #gammel# er for #gammel# for #,gammel,eldre,False
gram3-komparativ,#høy# er for #høyere# som #kjapp# er for #,#høy# er for #høyere# som #kjapp# er for #raskere# som #,raskere,kjappere,False
gram3-komparativ,#høy# er for #høyere# som #trygg# er for #,#høy# er for #høyere# som #trygg# er for #tryggere# for,tryggere,tryggere,True
gram3-komparativ,#høy# er for #høyere# som #skarp# er for #,#høy# er for #høyere# som #skarp# er for #høye# og det,høye,skarpere,False
gram3-komparativ,#høy# er for #høyere# som #kort# er for #,#høy# er for #høyere# som #kort# er for #kortere eller #k,kortere,kortere,True
gram3-komparativ,#høy# er for #høyere# som #enkel# er for #,#høy# er for #høyere# som #enkel# er for #enklare# som #,enklare,enklere,False
gram3-komparativ,#høy# er for #høyere# som #treg# er for #,#høy# er for #høyere# som #treg# er for #tregere# som er,tregere,tregere,True
gram3-komparativ,#høy# er for #høyere# som #liten# er for #,#høy# er for #høyere# som #liten# er for #liten#. Men,liten,mindre,False
gram3-komparativ,#høy# er for #høyere# som #smart# er for #,#høy# er for #høyere# som #smart# er for #smarter# som #,smarter,smartere,False
gram3-komparativ,#høy# er for #høyere# som #sterk# er for #,#høy# er for #høyere# som #sterk# er for #sterk# med #,sterk,sterkere,False
gram3-komparativ,#høy# er for #høyere# som #stram# er for #,#høy# er for #høyere# som #stram# er for #slapt# for #,slapt,strammere,False
gram3-komparativ,#høy# er for #høyere# som #tøff# er for #,#høy# er for #høyere# som #tøff# er for #tuf# (eng,tuf,tøffere,False
gram3-komparativ,#høy# er for #høyere# som #varm# er for #,#høy# er for #høyere# som #varm# er for #varmere som #god,varmere,varmere,True
gram3-komparativ,#høy# er for #høyere# som #svak# er for #,#høy# er for #høyere# som #svak# er for #høyere som #sv,høyere,svakere,False
gram3-komparativ,#høy# er for #høyere# som #bred# er for #,#høy# er for #høyere# som #bred# er for #bredere# som #,bredere,bredere,True
gram3-komparativ,#høy# er for #høyere# som #ung# er for #,#høy# er for #høyere# som #ung# er for #unge# som #ny,unge,yngre,False
gram3-komparativ,#høy# er for #høyere# som #dårlig# er for #,#høy# er for #høyere# som #dårlig# er for #dårligere# som,dårligere,dårligere,True
gram3-komparativ,#høy# er for #høyere# som #stor# er for #,#høy# er for #høyere# som #stor# er for #storere# som #,storere,større,False
gram3-komparativ,#høy# er for #høyere# som #lys# er for #,#høy# er for #høyere# som #lys# er for #lysere# som #,lysere,lysere,True
gram3-komparativ,#høy# er for #høyere# som #billig# er for #,#høy# er for #høyere# som #billig# er for #billigere# i #,billigere,billigere,True
gram3-komparativ,#høy# er for #høyere# som #kald# er for #,#høy# er for #høyere# som #kald# er for #kaldere# (#,kaldere,kaldere,True
gram3-komparativ,#høy# er for #høyere# som #kjølig# er for #,#høy# er for #høyere# som #kjølig# er for #kjøligere# og #,kjøligere,kjøligere,True
gram3-komparativ,#høy# er for #høyere# som #dyp# er for #,#høy# er for #høyere# som #dyp# er for #djupere#.,djupere,dypere,False
gram3-komparativ,#høy# er for #høyere# som #lett# er for #,#høy# er for #høyere# som #lett# er for #høye# som #,høye,lettere,False
gram3-komparativ,#høy# er for #høyere# som #rask# er for #,#høy# er for #høyere# som #rask# er for #raskere# som #,raskere,raskere,True
gram3-komparativ,#høy# er for #høyere# som #god# er for #,#høy# er for #høyere# som #god# er for #høyre# og #,høyre,bedre,False
gram3-komparativ,#høy# er for #høyere# som #flott# er for #,#høy# er for #høyere# som #flott# er for #flink# som #,flink,flottere,False
gram3-komparativ,#høy# er for #høyere# som #hard# er for #,"#høy# er for #høyere# som #hard# er for #hardere#, og",hardere,hardere,True
gram3-komparativ,#høy# er for #høyere# som #tung# er for #,#høy# er for #høyere# som #tung# er for #tyngre# som,tyngre,tyngre,True
gram3-komparativ,#het# er for #hetere# som #lang# er for #,#het# er for #hetere# som #lang# er for #lengre# som heter,lengre,lengre,True
gram3-komparativ,#het# er for #hetere# som #høyt# er for #,#het# er for #hetere# som #høyt# er for #highe#.,highe,høyere,False
gram3-komparativ,#het# er for #hetere# som #lav# er for #,"#het# er for #hetere# som #lav# er for #høyere.
#lc","høyere.
#lc",lavere,False
gram3-komparativ,#het# er for #hetere# som #ny# er for #,#het# er for #hetere# som #ny# er for #nyere# som er,nyere,nyere,True
gram3-komparativ,#het# er for #hetere# som #gammel# er for #,"#het# er for #hetere# som #gammel# er for #gammel#.
Det vil","gammel#.
Det",eldre,False
gram3-komparativ,#het# er for #hetere# som #kjapp# er for #,#het# er for #hetere# som #kjapp# er for #kjappere#.,kjappere,kjappere,True
gram3-komparativ,#het# er for #hetere# som #trygg# er for #,"#het# er for #hetere# som #trygg# er for #tryggerne#.
D","tryggerne#.
D",tryggere,False
gram3-komparativ,#het# er for #hetere# som #skarp# er for #,#het# er for #hetere# som #skarp# er for #kval# og #,kval,skarpere,False
gram3-komparativ,#het# er for #hetere# som #kort# er for #,"#het# er for #hetere# som #kort# er for #kortere#, #",kortere,kortere,True
gram3-komparativ,#het# er for #hetere# som #enkel# er for #,#het# er for #hetere# som #enkel# er for #mager#! Det,mager,enklere,False
gram3-komparativ,#het# er for #hetere# som #treg# er for #,#het# er for #hetere# som #treg# er for #tregere^ (,tregere,tregere,True
gram3-komparativ,#het# er for #hetere# som #liten# er for #,"#het# er for #hetere# som #liten# er for #liten.
Tre #","liten.
Tre",mindre,False
gram3-komparativ,#het# er for #hetere# som #smart# er for #,#het# er for #hetere# som #smart# er for #smartere# som,smartere,smartere,True
gram3-komparativ,#het# er for #hetere# som #sterk# er for #,"#het# er for #hetere# som #sterk# er for #sterke#, for",sterke,sterkere,False
gram3-komparativ,#het# er for #hetere# som #stram# er for #,#het# er for #hetere# som #stram# er for #strammere#.,strammere,strammere,True
gram3-komparativ,#het# er for #hetere# som #tøff# er for #,#het# er for #hetere# som #tøff# er for #tøffere#,tøffere,tøffere,True
gram3-komparativ,#het# er for #hetere# som #varm# er for #,#het# er for #hetere# som #varm# er for #varmere#. Et,varmere,varmere,True
gram3-komparativ,#het# er for #hetere# som #svak# er for #,"#het# er for #hetere# som #svak# er for #svakere#! """,svakere,svakere,True
gram3-komparativ,#het# er for #hetere# som #bred# er for #,#het# er for #hetere# som #bred# er for #bredere#. I,bredere,bredere,True
gram3-komparativ,#het# er for #hetere# som #ung# er for #,#het# er for #hetere# som #ung# er for #unge# i #tid,unge,yngre,False
gram3-komparativ,#het# er for #hetere# som #dårlig# er for #,#het# er for #hetere# som #dårlig# er for #dårligere# som,dårligere,dårligere,True
gram3-komparativ,#het# er for #hetere# som #stor# er for #,#het# er for #hetere# som #stor# er for #berømt# (kv,berømt,større,False
gram3-komparativ,#het# er for #hetere# som #lys# er for #,#het# er for #hetere# som #lys# er for #tørr#. De,tørr,lysere,False
gram3-komparativ,#het# er for #hetere# som #billig# er for #,#het# er for #hetere# som #billig# er for #billigere# som #,billigere,billigere,True
gram3-komparativ,#het# er for #hetere# som #kald# er for #,#het# er for #hetere# som #kald# er for #kaldere## varmere,kaldere,kaldere,True
gram3-komparativ,#het# er for #hetere# som #kjølig# er for #,#het# er for #hetere# som #kjølig# er for #kjøligere#. #,kjøligere,kjøligere,True
gram3-komparativ,#het# er for #hetere# som #dyp# er for #,#het# er for #hetere# som #dyp# er for #dypere# I,dypere,dypere,True
gram3-komparativ,#het# er for #hetere# som #lett# er for #,"#het# er for #hetere# som #lett# er for #lettere#, eller",lettere,lettere,True
gram3-komparativ,#het# er for #hetere# som #rask# er for #,"#het# er for #hetere# som #rask# er for #raskere#.
Dette er","raskere#.
Dette",raskere,False
gram3-komparativ,#het# er for #hetere# som #god# er for #,"#het# er for #hetere# som #god# er for #godt#.
Helt vanlig","godt#.
Helt",bedre,False
gram3-komparativ,#het# er for #hetere# som #flott# er for #,#het# er for #hetere# som #flott# er for #flaurere#,flaurere,flottere,False
gram3-komparativ,#het# er for #hetere# som #hard# er for #,#het# er for #hetere# som #hard# er for #feigere#. #,feigere,hardere,False
gram3-komparativ,#het# er for #hetere# som #tung# er for #,#het# er for #hetere# som #tung# er for #tung# som #,tung,tyngre,False
gram3-komparativ,#het# er for #hetere# som #høy# er for #,#het# er for #hetere# som #høy# er for #høyere# som #,høyere,høyere,True
gram3-komparativ,#lang# er for #lengre# som #høyt# er for #,"#lang# er for #lengre# som #høyt# er for #høyere#.
FOR","høyere#.
FOR",høyere,False
gram3-komparativ,#lang# er for #lengre# som #lav# er for #,"#lang# er for #lengre# som #lav# er for #lav#, og #",lav,lavere,False
gram3-komparativ,#lang# er for #lengre# som #ny# er for #,#lang# er for #lengre# som #ny# er for #nyere# og #,nyere,nyere,True
gram3-komparativ,#lang# er for #lengre# som #gammel# er for #,#lang# er for #lengre# som #gammel# er for #ung# er for #,ung,eldre,False
gram3-komparativ,#lang# er for #lengre# som #kjapp# er for #,#lang# er for #lengre# som #kjapp# er for #lengre# som #,lengre,kjappere,False
gram3-komparativ,#lang# er for #lengre# som #trygg# er for #,#lang# er for #lengre# som #trygg# er for #tryggere# som,tryggere,tryggere,True
