category,prompt,generated_text,predicted_token,target_token,correct_prediction
gram2-motsetning,#heldig# er for #uheldig# som #akseptabelt# er for #,#heldig# er for #uheldig# som #akseptabelt# er for #usikker#. Når,usikker,uakseptabelt,False
gram2-motsetning,#heldig# er for #uheldig# som #vitende# er for #,#heldig# er for #uheldig# som #vitende# er for #heldig som heldig#,heldig,uvitende,False
gram2-motsetning,#heldig# er for #uheldig# som #viss# er for #,#heldig# er for #uheldig# som #viss# er for #utrolig# som #,utrolig,uviss,False
gram2-motsetning,#heldig# er for #uheldig# som #klar# er for #,#heldig# er for #uheldig# som #klar# er for #ferdig# med #p,ferdig,uklar,False
gram2-motsetning,#heldig# er for #uheldig# som #komfortabel# er for #,#heldig# er for #uheldig# som #komfortabel# er for #fornøyd med den som,fornøyd,ukomfortabel,False
gram2-motsetning,#heldig# er for #uheldig# som #konsekvent# er for #,#heldig# er for #uheldig# som #konsekvent# er for #minded# som,minded,inkonsekvent,False
gram2-motsetning,#heldig# er for #uheldig# som #beleilig# er for #,#heldig# er for #uheldig# som #beleilig# er for #mobilpause#,mobilpause,ubeleilig,False
gram2-motsetning,#heldig# er for #uheldig# som #avgjort# er for #,#heldig# er for #uheldig# som #avgjort# er for #uflaks# #,uflaks,uavgjort,False
gram2-motsetning,#heldig# er for #uheldig# som #effektiv# er for #,#heldig# er for #uheldig# som #effektiv# er for #fattig#. U,fattig,ineffektiv,False
gram2-motsetning,#heldig# er for #uheldig# som #etisk# er for #,#heldig# er for #uheldig# som #etisk# er for #humør# i hvert,humør,uetisk,False
gram2-motsetning,#ærlig# er for #uærlig# som #informert# er for #,#ærlig# er for #uærlig# som #informert# er for #uinformert#,uinformert,uinformert,True
gram2-motsetning,#ærlig# er for #uærlig# som #kjent# er for #,"#ærlig# er for #uærlig# som #kjent# er for #kjent, eller du kan",kjent,ukjent,False
gram2-motsetning,#ærlig# er for #uærlig# som #sannsynlig# er for #,#ærlig# er for #uærlig# som #sannsynlig# er for #veldig#ærlige,veldig#ærlige,usannsynlig,False
gram2-motsetning,#ærlig# er for #uærlig# som #logisk# er for #,#ærlig# er for #uærlig# som #logisk# er for #logisk# #u,logisk,ulogisk,False
gram2-motsetning,#ærlig# er for #uærlig# som #behagelig# er for #,#ærlig# er for #uærlig# som #behagelig# er for #ubehagelig# -,ubehagelig,ubehagelig,True
gram2-motsetning,#ærlig# er for #uærlig# som #mulig# er for #,#ærlig# er for #uærlig# som #mulig# er for #mulig# vi ønsker,mulig,umulig,False
gram2-motsetning,#ærlig# er for #uærlig# som #muligens# er for #,#ærlig# er for #uærlig# som #muligens# er for #uærlig# som mulig,uærlig,umulig,False
gram2-motsetning,#ærlig# er for #uærlig# som #produktiv# er for #,#ærlig# er for #uærlig# som #produktiv# er for #produktiv# med #,produktiv,uproduktiv,False
gram2-motsetning,#ærlig# er for #uærlig# som #rasjonell# er for #,#ærlig# er for #uærlig# som #rasjonell# er for #rasjonell# som #,rasjonell,irrasjonell,False
gram2-motsetning,#ærlig# er for #uærlig# som #rimelig# er for #,#ærlig# er for #uærlig# som #rimelig# er for #dårlig #eller#,dårlig,urimelig,False
gram2-motsetning,#ærlig# er for #uærlig# som #ansvarlig# er for #,"#ærlig# er for #uærlig# som #ansvarlig# er for #vaksinert#
Vi","vaksinert#
Vi",uansvarlig,False
gram2-motsetning,#ærlig# er for #uærlig# som #sikker# er for #,#ærlig# er for #uærlig# som #sikker# er for #uærlig som gjør #,uærlig,usikker,False
gram2-motsetning,#ærlig# er for #uærlig# som #smakfull# er for #,#ærlig# er for #uærlig# som #smakfull# er for #smakløs# som #,smakløs,usmakelig,False
gram2-motsetning,#ærlig# er for #uærlig# som #akseptabelt# er for #,"#ærlig# er for #uærlig# som #akseptabelt# er for #normalt#
Ida","normalt#
Ida",uakseptabelt,False
gram2-motsetning,#ærlig# er for #uærlig# som #vitende# er for #,#ærlig# er for #uærlig# som #vitende# er for #uvitende# som,uvitende,uvitende,True
gram2-motsetning,#ærlig# er for #uærlig# som #viss# er for #,#ærlig# er for #uærlig# som #viss# er for # uærlig# som en,uærlig,uviss,False
gram2-motsetning,#ærlig# er for #uærlig# som #klar# er for #,#ærlig# er for #uærlig# som #klar# er for #klar# om du er,klar,uklar,False
gram2-motsetning,#ærlig# er for #uærlig# som #komfortabel# er for #,"#ærlig# er for #uærlig# som #komfortabel# er for #mykje#
",mykje,ukomfortabel,False
gram2-motsetning,#ærlig# er for #uærlig# som #konsekvent# er for #,#ærlig# er for #uærlig# som #konsekvent# er for #konsekvent #t,konsekvent,inkonsekvent,False
gram2-motsetning,#ærlig# er for #uærlig# som #beleilig# er for #,#ærlig# er for #uærlig# som #beleilig# er for #ubehagelig# som,ubehagelig,ubeleilig,False
gram2-motsetning,#ærlig# er for #uærlig# som #avgjort# er for #,#ærlig# er for #uærlig# som #avgjort# er for #ærlige#.#,ærlige,uavgjort,False
gram2-motsetning,#ærlig# er for #uærlig# som #effektiv# er for #,#ærlig# er for #uærlig# som #effektiv# er for #effektiv# som også,effektiv,ineffektiv,False
gram2-motsetning,#ærlig# er for #uærlig# som #etisk# er for #,"#ærlig# er for #uærlig# som #etisk# er for #etisk#
er for","etisk#
er",uetisk,False
gram2-motsetning,#ærlig# er for #uærlig# som #heldig# er for #,#ærlig# er for #uærlig# som #heldig# er for #uærlig# som #,uærlig,uheldig,False
gram2-motsetning,#informert# er for #uinformert# som #kjent# er for #,#informert# er for #uinformert# som #kjent# er for #godt# informert. In,godt,ukjent,False
gram2-motsetning,#informert# er for #uinformert# som #sannsynlig# er for #,#informert# er for #uinformert# som #sannsynlig# er for #irrasjonell# og,irrasjonell,usannsynlig,False
gram2-motsetning,#informert# er for #uinformert# som #logisk# er for #,#informert# er for #uinformert# som #logisk# er for #tolket#. T,tolket,ulogisk,False
gram2-motsetning,#informert# er for #uinformert# som #behagelig# er for #,#informert# er for #uinformert# som #behagelig# er for #unnvikende/av,unnvikende/av,ubehagelig,False
gram2-motsetning,#informert# er for #uinformert# som #mulig# er for #,#informert# er for #uinformert# som #mulig# er for #informert#.,informert,umulig,False
gram2-motsetning,#informert# er for #uinformert# som #muligens# er for #,#informert# er for #uinformert# som #muligens# er for #uinformert#,uinformert,umulig,False
gram2-motsetning,#informert# er for #uinformert# som #produktiv# er for #,#informert# er for #uinformert# som #produktiv# er for #uproduktiv# som,uproduktiv,uproduktiv,True
gram2-motsetning,#informert# er for #uinformert# som #rasjonell# er for #,#informert# er for #uinformert# som #rasjonell# er for #ikkereflekterende,ikkereflekterende,irrasjonell,False
gram2-motsetning,#informert# er for #uinformert# som #rimelig# er for #,#informert# er for #uinformert# som #rimelig# er for #uklar# i forhold,uklar,urimelig,False
gram2-motsetning,#informert# er for #uinformert# som #ansvarlig# er for #,#informert# er for #uinformert# som #ansvarlig# er for #feilslått# informasjon i,feilslått,uansvarlig,False
gram2-motsetning,#informert# er for #uinformert# som #sikker# er for #,"#informert# er for #uinformert# som #sikker# er for #sikker# i vår verden,",sikker,usikker,False
gram2-motsetning,#informert# er for #uinformert# som #smakfull# er for #,"#informert# er for #uinformert# som #smakfull# er for #smakløs#, og",smakløs,usmakelig,False
gram2-motsetning,#informert# er for #uinformert# som #akseptabelt# er for #,#informert# er for #uinformert# som #akseptabelt# er for #forutinntatt#,forutinntatt,uakseptabelt,False
gram2-motsetning,#informert# er for #uinformert# som #vitende# er for #,#informert# er for #uinformert# som #vitende# er for #intuitiv#.,intuitiv,uvitende,False
gram2-motsetning,#informert# er for #uinformert# som #viss# er for #,#informert# er for #uinformert# som #viss# er for #uinteressert#,uinteressert,uviss,False
gram2-motsetning,#informert# er for #uinformert# som #klar# er for #,#informert# er for #uinformert# som #klar# er for #klarhet#. Det,klarhet,uklar,False
gram2-motsetning,#informert# er for #uinformert# som #komfortabel# er for #,#informert# er for #uinformert# som #komfortabel# er for #ukomfortabel#,ukomfortabel,ukomfortabel,True
gram2-motsetning,#informert# er for #uinformert# som #konsekvent# er for #,#informert# er for #uinformert# som #konsekvent# er for #konsekvent# som,konsekvent,inkonsekvent,False
gram2-motsetning,#informert# er for #uinformert# som #beleilig# er for #,#informert# er for #uinformert# som #beleilig# er for #uvitende#.,uvitende,ubeleilig,False
gram2-motsetning,#informert# er for #uinformert# som #avgjort# er for #,#informert# er for #uinformert# som #avgjort# er for #uinformert#,uinformert,uavgjort,False
gram2-motsetning,#informert# er for #uinformert# som #effektiv# er for #,#informert# er for #uinformert# som #effektiv# er for #effektiv# som ,effektiv,ineffektiv,False
gram2-motsetning,#informert# er for #uinformert# som #etisk# er for #,#informert# er for #uinformert# som #etisk# er for #uetisk#. #,uetisk,uetisk,True
gram2-motsetning,#informert# er for #uinformert# som #heldig# er for #,#informert# er for #uinformert# som #heldig# er for #ukvalifisert#,ukvalifisert,uheldig,False
gram2-motsetning,#informert# er for #uinformert# som #ærlig# er for #,#informert# er for #uinformert# som #ærlig# er for #ikkeærlig#. #,ikkeærlig,uærlig,False
gram2-motsetning,#kjent# er for #ukjent# som #sannsynlig# er for #,"#kjent# er for #ukjent# som #sannsynlig# er for #kjent, og vice",kjent,usannsynlig,False
gram2-motsetning,#kjent# er for #ukjent# som #logisk# er for #,#kjent# er for #ukjent# som #logisk# er for #komisk#. #,komisk,ulogisk,False
gram2-motsetning,#kjent# er for #ukjent# som #behagelig# er for #,"#kjent# er for #ukjent# som #behagelig# er for #ubehagelig"" for",ubehagelig,ubehagelig,True
gram2-motsetning,#kjent# er for #ukjent# som #mulig# er for #,#kjent# er for #ukjent# som #mulig# er for #umulig#. Det,umulig,umulig,True
gram2-motsetning,#kjent# er for #ukjent# som #muligens# er for #,#kjent# er for #ukjent# som #muligens# er for #muligens# #,muligens,umulig,False
gram2-motsetning,#kjent# er for #ukjent# som #produktiv# er for #,#kjent# er for #ukjent# som #produktiv# er for #aktiv#. #u,aktiv,uproduktiv,False
gram2-motsetning,#kjent# er for #ukjent# som #rasjonell# er for #,#kjent# er for #ukjent# som #rasjonell# er for #irrasjonell# .,irrasjonell,irrasjonell,True
gram2-motsetning,#kjent# er for #ukjent# som #rimelig# er for #,"#kjent# er for #ukjent# som #rimelig# er for #rimelig#, og",rimelig,urimelig,False
gram2-motsetning,#kjent# er for #ukjent# som #ansvarlig# er for #,#kjent# er for #ukjent# som #ansvarlig# er for #ukjent#. #,ukjent,uansvarlig,False
gram2-motsetning,#kjent# er for #ukjent# som #sikker# er for #,#kjent# er for #ukjent# som #sikker# er for #usikker# som #,usikker,usikker,True
gram2-motsetning,#kjent# er for #ukjent# som #smakfull# er for #,#kjent# er for #ukjent# som #smakfull# er for #utsøkt. #kj,utsøkt,usmakelig,False
gram2-motsetning,#kjent# er for #ukjent# som #akseptabelt# er for #,"#kjent# er for #ukjent# som #akseptabelt# er for #ikke#kjent#,",ikke#kjent,uakseptabelt,False
gram2-motsetning,#kjent# er for #ukjent# som #vitende# er for #,#kjent# er for #ukjent# som #vitende# er for #uvitende#:,uvitende,uvitende,True
gram2-motsetning,#kjent# er for #ukjent# som #viss# er for #,#kjent# er for #ukjent# som #viss# er for #viss# for #,viss,uviss,False
gram2-motsetning,#kjent# er for #ukjent# som #klar# er for #,#kjent# er for #ukjent# som #klar# er for #ukjent# som #,ukjent,uklar,False
gram2-motsetning,#kjent# er for #ukjent# som #komfortabel# er for #,#kjent# er for #ukjent# som #komfortabel# er for #ukomfortabel#,ukomfortabel,ukomfortabel,True
gram2-motsetning,#kjent# er for #ukjent# som #konsekvent# er for #,#kjent# er for #ukjent# som #konsekvent# er for #ikke-konsekvent#,ikke-konsekvent,inkonsekvent,False
gram2-motsetning,#kjent# er for #ukjent# som #beleilig# er for #,#kjent# er for #ukjent# som #beleilig# er for #beleilig# Vi,beleilig,ubeleilig,False
gram2-motsetning,#kjent# er for #ukjent# som #avgjort# er for #,#kjent# er for #ukjent# som #avgjort# er for #ukjent# som #,ukjent,uavgjort,False
gram2-motsetning,#kjent# er for #ukjent# som #effektiv# er for #,#kjent# er for #ukjent# som #effektiv# er for #innover#,innover,ineffektiv,False
gram2-motsetning,#kjent# er for #ukjent# som #etisk# er for #,"#kjent# er for #ukjent# som #etisk# er for #uetisk#, eller",uetisk,uetisk,True
gram2-motsetning,#kjent# er for #ukjent# som #heldig# er for #,#kjent# er for #ukjent# som #heldig# er for #heldig#. #,heldig,uheldig,False
gram2-motsetning,#kjent# er for #ukjent# som #ærlig# er for #,#kjent# er for #ukjent# som #ærlig# er for #usikker# og som,usikker,uærlig,False
gram2-motsetning,#kjent# er for #ukjent# som #informert# er for #,#kjent# er for #ukjent# som #informert# er for #nabo. Jeg blir,nabo,uinformert,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #logisk# er for #,#sannsynlig# er for #usannsynlig# som #logisk# er for #fornuftig#.,fornuftig,ulogisk,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #behagelig# er for #,#sannsynlig# er for #usannsynlig# som #behagelig# er for #ubehagelig# med,ubehagelig,ubehagelig,True
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #mulig# er for #,#sannsynlig# er for #usannsynlig# som #mulig# er for #for# som #for,for,umulig,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #muligens# er for #,"#sannsynlig# er for #usannsynlig# som #muligens# er for #mulig
Ditt personlige","mulig
Ditt",umulig,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #produktiv# er for #,"#sannsynlig# er for #usannsynlig# som #produktiv# er for #ikke-produktiv
T","ikke-produktiv
T",uproduktiv,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #rasjonell# er for #,#sannsynlig# er for #usannsynlig# som #rasjonell# er for #irrasjonell#.,irrasjonell,irrasjonell,True
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #rimelig# er for #,#sannsynlig# er for #usannsynlig# som #rimelig# er for #billig#. Selv,billig,urimelig,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #ansvarlig# er for #,#sannsynlig# er for #usannsynlig# som #ansvarlig# er for #uansvarlig#. Kan,uansvarlig,uansvarlig,True
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #sikker# er for #,#sannsynlig# er for #usannsynlig# som #sikker# er for #sannsynlig#.,sannsynlig,usikker,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #smakfull# er for #,#sannsynlig# er for #usannsynlig# som #smakfull# er for #usmakelig#.,usmakelig,usmakelig,True
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #akseptabelt# er for #,#sannsynlig# er for #usannsynlig# som #akseptabelt# er for #heldigvis ikke engang det,heldigvis,uakseptabelt,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #vitende# er for #,"#sannsynlig# er for #usannsynlig# som #vitende# er for #sikker#. Du vet,",sikker,uvitende,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #viss# er for #,"#sannsynlig# er for #usannsynlig# som #viss# er for #usannsynlig"" i",usannsynlig,uviss,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #klar# er for #,#sannsynlig# er for #usannsynlig# som #klar# er for #klar# som #s,klar,uklar,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #komfortabel# er for #,#sannsynlig# er for #usannsynlig# som #komfortabel# er for #ukomfortabel#,ukomfortabel,ukomfortabel,True
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #konsekvent# er for #,#sannsynlig# er for #usannsynlig# som #konsekvent# er for #konsekvent# som,konsekvent,inkonsekvent,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #beleilig# er for #,#sannsynlig# er for #usannsynlig# som #beleilig# er for #vanskelig.# For,vanskelig,ubeleilig,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #avgjort# er for #,#sannsynlig# er for #usannsynlig# som #avgjort# er for #sannsynlig# -,sannsynlig,uavgjort,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #effektiv# er for #,"#sannsynlig# er for #usannsynlig# som #effektiv# er for #effektiv#
Dette er","effektiv#
Dette",ineffektiv,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #etisk# er for #,#sannsynlig# er for #usannsynlig# som #etisk# er for #etisk. #sann,etisk,uetisk,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #heldig# er for #,"#sannsynlig# er for #usannsynlig# som #heldig# er for #fornærmet#
#","fornærmet#
",uheldig,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #ærlig# er for #,"#sannsynlig# er for #usannsynlig# som #ærlig# er for #ærlig
#sannsynlig","ærlig
#sannsynlig",uærlig,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #informert# er for #,#sannsynlig# er for #usannsynlig# som #informert# er for #tullball#.,tullball,uinformert,False
gram2-motsetning,#sannsynlig# er for #usannsynlig# som #kjent# er for #,#sannsynlig# er for #usannsynlig# som #kjent# er for #kjent? Hvordan går det?,kjent,ukjent,False
gram2-motsetning,#logisk# er for #ulogisk# som #behagelig# er for #,#logisk# er for #ulogisk# som #behagelig# er for #behagelige# eller,behagelige,ubehagelig,False
gram2-motsetning,#logisk# er for #ulogisk# som #mulig# er for #,#logisk# er for #ulogisk# som #mulig# er for #naturlig# ,naturlig,umulig,False
gram2-motsetning,#logisk# er for #ulogisk# som #muligens# er for #,"#logisk# er for #ulogisk# som #muligens# er for #ulol#
Det er","ulol#
Det",umulig,False
gram2-motsetning,#logisk# er for #ulogisk# som #produktiv# er for #,#logisk# er for #ulogisk# som #produktiv# er for #lovende#: #,lovende,uproduktiv,False
gram2-motsetning,#logisk# er for #ulogisk# som #rasjonell# er for #,"#logisk# er for #ulogisk# som #rasjonell# er for #rasjonalisering.
Salige","rasjonalisering.
Salige",irrasjonell,False
gram2-motsetning,#logisk# er for #ulogisk# som #rimelig# er for #,#logisk# er for #ulogisk# som #rimelig# er for #rimelig# for #,rimelig,urimelig,False
gram2-motsetning,#logisk# er for #ulogisk# som #ansvarlig# er for #,"#logisk# er for #ulogisk# som #ansvarlig# er for #uansvarlig#
- er","uansvarlig#
",uansvarlig,False
gram2-motsetning,#logisk# er for #ulogisk# som #sikker# er for #,#logisk# er for #ulogisk# som #sikker# er for #sikker#. #log,sikker,usikker,False
gram2-motsetning,#logisk# er for #ulogisk# som #smakfull# er for #,#logisk# er for #ulogisk# som #smakfull# er for #syrlig#.,syrlig,usmakelig,False
gram2-motsetning,#logisk# er for #ulogisk# som #akseptabelt# er for #,#logisk# er for #ulogisk# som #akseptabelt# er for #ikke#logisk#,ikke#logisk,uakseptabelt,False
gram2-motsetning,#logisk# er for #ulogisk# som #vitende# er for #,"#logisk# er for #ulogisk# som #vitende# er for #mulig#
Ha","mulig#
Ha",uvitende,False
gram2-motsetning,#logisk# er for #ulogisk# som #viss# er for #,"#logisk# er for #ulogisk# som #viss# er for #uviss#,",uviss,uviss,True
gram2-motsetning,#logisk# er for #ulogisk# som #klar# er for #,#logisk# er for #ulogisk# som #klar# er for #tydelig#. #,tydelig,uklar,False
gram2-motsetning,#logisk# er for #ulogisk# som #komfortabel# er for #,#logisk# er for #ulogisk# som #komfortabel# er for #myk#. ,myk,ukomfortabel,False
gram2-motsetning,#logisk# er for #ulogisk# som #konsekvent# er for #,#logisk# er for #ulogisk# som #konsekvent# er for #konsekvent# som,konsekvent,inkonsekvent,False
gram2-motsetning,#logisk# er for #ulogisk# som #beleilig# er for #,"#logisk# er for #ulogisk# som #beleilig# er for #beleilig#
",beleilig,ubeleilig,False
gram2-motsetning,#logisk# er for #ulogisk# som #avgjort# er for #,#logisk# er for #ulogisk# som #avgjort# er for #selvfølgelig# til #,selvfølgelig,uavgjort,False
gram2-motsetning,#logisk# er for #ulogisk# som #effektiv# er for #,#logisk# er for #ulogisk# som #effektiv# er for #effektiv#. For,effektiv,ineffektiv,False
gram2-motsetning,#logisk# er for #ulogisk# som #etisk# er for #,#logisk# er for #ulogisk# som #etisk# er for #menneske#lig,menneske#lig,uetisk,False
gram2-motsetning,#logisk# er for #ulogisk# som #heldig# er for #,"#logisk# er for #ulogisk# som #heldig# er for #uheldig#.
-T","uheldig#.
-T",uheldig,False
gram2-motsetning,#logisk# er for #ulogisk# som #ærlig# er for #,"#logisk# er for #ulogisk# som #ærlig# er for #ærlig#
Ær","ærlig#
Ær",uærlig,False
gram2-motsetning,#logisk# er for #ulogisk# som #informert# er for #,#logisk# er for #ulogisk# som #informert# er for #uinformert#,uinformert,uinformert,True
gram2-motsetning,#logisk# er for #ulogisk# som #kjent# er for #,"#logisk# er for #ulogisk# som #kjent# er for #finslig#,",finslig,ukjent,False
gram2-motsetning,#logisk# er for #ulogisk# som #sannsynlig# er for #,"#logisk# er for #ulogisk# som #sannsynlig# er for #logisk#, mens",logisk,usannsynlig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #mulig# er for #,"#behagelig# er for #ubehagelig# som #mulig# er for #frigjort#
T","frigjort#
T",umulig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #muligens# er for #,#behagelig# er for #ubehagelig# som #muligens# er for #ubekvem# som,ubekvem,umulig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #produktiv# er for #,#behagelig# er for #ubehagelig# som #produktiv# er for #uproduktiv# som,uproduktiv,uproduktiv,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #rasjonell# er for #,#behagelig# er for #ubehagelig# som #rasjonell# er for #rasjonell# som#,rasjonell,irrasjonell,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #rimelig# er for #,#behagelig# er for #ubehagelig# som #rimelig# er for #rimelig# med #,rimelig,urimelig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #ansvarlig# er for #,#behagelig# er for #ubehagelig# som #ansvarlig# er for #ansvarlighet#. #,ansvarlighet,uansvarlig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #sikker# er for #,#behagelig# er for #ubehagelig# som #sikker# er for #sikker# som #sikker,sikker,usikker,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #smakfull# er for #,#behagelig# er for #ubehagelig# som #smakfull# er for #smakfull#,smakfull,usmakelig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #akseptabelt# er for #,#behagelig# er for #ubehagelig# som #akseptabelt# er for #ikke akseptabelt# som,ikke,uakseptabelt,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #vitende# er for #,"#behagelig# er for #ubehagelig# som #vitende# er for #uviten#
Ibl","uviten#
Ibl",uvitende,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #viss# er for #,"#behagelig# er for #ubehagelig# som #viss# er for #ganske#
#m","ganske#
#m",uviss,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #klar# er for #,"#behagelig# er for #ubehagelig# som #klar# er for #klart# , og #",klart,uklar,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #komfortabel# er for #,#behagelig# er for #ubehagelig# som #komfortabel# er for #ubehagelig# som,ubehagelig,ukomfortabel,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #konsekvent# er for #,#behagelig# er for #ubehagelig# som #konsekvent# er for #konsekvent# som,konsekvent,inkonsekvent,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #beleilig# er for #,"#behagelig# er for #ubehagelig# som #beleilig# er for #beleilig#
#","beleilig#
",ubeleilig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #avgjort# er for #,#behagelig# er for #ubehagelig# som #avgjort# er for #ubehagelig# som,ubehagelig,uavgjort,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #effektiv# er for #,#behagelig# er for #ubehagelig# som #effektiv# er for #effektiv# når det,effektiv,ineffektiv,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #etisk# er for #,#behagelig# er for #ubehagelig# som #etisk# er for #etisk uforsvarlig# for,etisk,uetisk,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #heldig# er for #,#behagelig# er for #ubehagelig# som #heldig# er for #heldig# som #,heldig,uheldig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #ærlig# er for #,#behagelig# er for #ubehagelig# som #ærlig# er for #ærlig# som#gjør,ærlig,uærlig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #informert# er for #,#behagelig# er for #ubehagelig# som #informert# er for #informasjonen# som.,informasjonen,uinformert,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #kjent# er for #,"#behagelig# er for #ubehagelig# som #kjent# er for #vanlig#
#behagelig","vanlig#
#behagelig",ukjent,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #sannsynlig# er for #,#behagelig# er for #ubehagelig# som #sannsynlig# er for #lett# som #lett,lett,usannsynlig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #logisk# er for #,#behagelig# er for #ubehagelig# som #logisk# er for #ufornuftig#,ufornuftig,ulogisk,False
gram2-motsetning,#mulig# er for #umulig# som #muligens# er for #,#mulig# er for #umulig# som #muligens# er for #umulig! Titt,umulig,umulig,True
gram2-motsetning,#mulig# er for #umulig# som #produktiv# er for #,"#mulig# er for #umulig# som #produktiv# er for #produktiv#
-Jeg","produktiv#
-Jeg",uproduktiv,False
gram2-motsetning,#mulig# er for #umulig# som #rasjonell# er for #,#mulig# er for #umulig# som #rasjonell# er for #fantasifull#,fantasifull,irrasjonell,False
gram2-motsetning,#mulig# er for #umulig# som #rimelig# er for #,"#mulig# er for #umulig# som #rimelig# er for #rimelig#, men",rimelig,urimelig,False
gram2-motsetning,#mulig# er for #umulig# som #ansvarlig# er for #,#mulig# er for #umulig# som #ansvarlig# er for #umulig# som #,umulig,uansvarlig,False
gram2-motsetning,#mulig# er for #umulig# som #sikker# er for #,#mulig# er for #umulig# som #sikker# er for #knapp# som #,knapp,usikker,False
gram2-motsetning,#mulig# er for #umulig# som #smakfull# er for #,#mulig# er for #umulig# som #smakfull# er for #salt#. #,salt,usmakelig,False
gram2-motsetning,#mulig# er for #umulig# som #akseptabelt# er for #,#mulig# er for #umulig# som #akseptabelt# er for #akseptabelt. For,akseptabelt,uakseptabelt,False
gram2-motsetning,#mulig# er for #umulig# som #vitende# er for #,"#mulig# er for #umulig# som #vitende# er for #klok#
Toggle","klok#
Toggle",uvitende,False
gram2-motsetning,#mulig# er for #umulig# som #viss# er for #,#mulig# er for #umulig# som #viss# er for #kunne# i #,kunne,uviss,False
gram2-motsetning,#mulig# er for #umulig# som #klar# er for #,#mulig# er for #umulig# som #klar# er for #klart# – #T,klart,uklar,False
gram2-motsetning,#mulig# er for #umulig# som #komfortabel# er for #,#mulig# er for #umulig# som #komfortabel# er for #luftig#.,luftig,ukomfortabel,False
gram2-motsetning,#mulig# er for #umulig# som #konsekvent# er for #,#mulig# er for #umulig# som #konsekvent# er for #inkonsekvent#,inkonsekvent,inkonsekvent,True
gram2-motsetning,#mulig# er for #umulig# som #beleilig# er for #,"#mulig# er for #umulig# som #beleilig# er for #bedre.#
Det er","bedre.#
Det",ubeleilig,False
gram2-motsetning,#mulig# er for #umulig# som #avgjort# er for #,#mulig# er for #umulig# som #avgjort# er for #avgjort# som #,avgjort,uavgjort,False
gram2-motsetning,#mulig# er for #umulig# som #effektiv# er for #,#mulig# er for #umulig# som #effektiv# er for #mykgodhet #,mykgodhet,ineffektiv,False
gram2-motsetning,#mulig# er for #umulig# som #etisk# er for #,#mulig# er for #umulig# som #etisk# er for #uetisk# - eller,uetisk,uetisk,True
gram2-motsetning,#mulig# er for #umulig# som #heldig# er for #,#mulig# er for #umulig# som #heldig# er for #umulig# som #,umulig,uheldig,False
gram2-motsetning,#mulig# er for #umulig# som #ærlig# er for #,#mulig# er for #umulig# som #ærlig# er for #ærlig# er en forestilling,ærlig,uærlig,False
gram2-motsetning,#mulig# er for #umulig# som #informert# er for #,#mulig# er for #umulig# som #informert# er for #informasjons#søkende,informasjons#søkende,uinformert,False
