category,prompt,generated_text,predicted_token,target_token,correct_prediction
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #langsom# er for #,"#profesjonell# er for #profesjonelt# som #langsom# er for #langsomt#.
#prof","langsomt#.
#prof",langsomt,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #kjapp# er for #,"#profesjonell# er for #profesjonelt# som #kjapp# er for #hurtigt#.
ikke","hurtigt#.
ikke",kjapt,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #uheldig# er for #,"#profesjonell# er for #profesjonelt# som #uheldig# er for #uheldig#.
#prof","uheldig#.
#prof",uheldigvis,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #vanlig# er for #,#profesjonell# er for #profesjonelt# som #vanlig# er for #normalt#. #,normalt,vanligvis,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #nødvendig# er for #,#profesjonell# er for #profesjonelt# som #nødvendig# er for #professjonell#,professjonell,nødvendigvis,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #aktiv# er for #,#profesjonell# er for #profesjonelt# som #aktiv# er for #aktivt#. Det,aktivt,aktivt,True
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #bitter# er for #,#profesjonell# er for #profesjonelt# som #bitter# er for #svart#. Prof,svart,bittert,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #fin# er for #,"#profesjonell# er for #profesjonelt# som #fin# er for #vakkert, #f",vakkert,fint,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #tilfeldig# er for #,"#profesjonell# er for #profesjonelt# som #tilfeldig# er for #tilfeldig#.
",tilfeldig,tilfeldigvis,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #normal# er for #,"#profesjonell# er for #profesjonelt# som #normal# er for #normal#!
*","normal#!
",normalt,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #sikker# er for #,#profesjonell# er for #profesjonelt# som #sikker# er for #sikkert#. Jeg,sikkert,sikkert,True
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #spesiell# er for #,#profesjonell# er for #profesjonelt# som #spesiell# er for #spesielt#. Når,spesielt,spesielt,True
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #vakker# er for #,#profesjonell# er for #profesjonelt# som #vakker# er for #vakkert#.,vakkert,vakkert,True
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #unormal# er for #,#profesjonell# er for #profesjonelt# som #unormal# er for #unormal# er for,unormal,unormalt,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #kriminell# er for #,#profesjonell# er for #profesjonelt# som #kriminell# er for #kriminell# og,kriminell,kriminelt,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #grov# er for #,"#profesjonell# er for #profesjonelt# som #grov# er for #grove#, for",grove,grovt,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #fæl# er for #,#profesjonell# er for #profesjonelt# som #fæl# er for #flott# - og,flott,fælt,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #sannsynlig# er for #,#profesjonell# er for #profesjonelt# som #sannsynlig# er for #sikkert# og #,sikkert,sannsynligvis,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #naturlig# er for #,"#profesjonell# er for #profesjonelt# som #naturlig# er for #naturlig#.
F","naturlig#.
F",naturligvis,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #munter# er for #,"#profesjonell# er for #profesjonelt# som #munter# er for #morsomt#.
Bild","morsomt#.
Bild",muntert,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #hel# er for #,#profesjonell# er for #profesjonelt# som #hel# er for #hel# (#hel,hel,helt,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #effektiv# er for #,#profesjonell# er for #profesjonelt# som #effektiv# er for #effektiv#. #,effektiv,effektivt,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #heldig# er for #,#profesjonell# er for #profesjonelt# som #heldig# er for #Heldig# og ikke,Heldig,heldigvis,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #fri# er for #,"#profesjonell# er for #profesjonelt# som #fri# er for #f rit id#.
I",f,fritt,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #umiddelbar# er for #,#profesjonell# er for #profesjonelt# som #umiddelbar# er for #uprofesjonell#,uprofesjonell,umiddelbart,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #sjelden# er for #,#profesjonell# er for #profesjonelt# som #sjelden# er for #profesjonelle# som,profesjonelle,sjeldent,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #åpenbar# er for #,"#profesjonell# er for #profesjonelt# som #åpenbar# er for #åpenbar""
Denne","åpenbar""
Denne",åpenbart,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #mulig# er for #,"#profesjonell# er for #profesjonelt# som #mulig# er for #mulig#, eller",mulig,muligens,False
gram1-adjektiv-til-adverb,#profesjonell# er for #profesjonelt# som #presis# er for #,"#profesjonell# er for #profesjonelt# som #presis# er for #presist#.
P","presist#.
P",presist,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #trygg# er for #,"#rask# er for #raskt# som #trygg# er for #trygt.
#for#","trygt.
#for",trygt,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #langsom# er for #,#rask# er for #raskt# som #langsom# er for #sent# for å si,sent,langsomt,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #kjapp# er for #,#rask# er for #raskt# som #kjapp# er for #fort#. #rask,fort,kjapt,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #uheldig# er for #,"#rask# er for #raskt# som #uheldig# er for #lurt#, #",lurt,uheldigvis,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #vanlig# er for #,#rask# er for #raskt# som #vanlig# er for #vanlig#. Det vil,vanlig,vanligvis,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #nødvendig# er for #,#rask# er for #raskt# som #nødvendig# er for #viktig#. Slik,viktig,nødvendigvis,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #aktiv# er for #,"#rask# er for #raskt# som #aktiv# er for #langsom#.
er","langsom#.
er",aktivt,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #bitter# er for #,#rask# er for #raskt# som #bitter# er for #beskt#. Vi,beskt,bittert,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #fin# er for #,"#rask# er for #raskt# som #fin# er for #fint#.
Jeg er","fint#.
Jeg",fint,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #tilfeldig# er for #,#rask# er for #raskt# som #tilfeldig# er for #langt# fra #,langt,tilfeldigvis,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #normal# er for #,"#rask# er for #raskt# som #normal# er for #langsomt!
© 2015","langsomt!
©",normalt,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #sikker# er for #,#rask# er for #raskt# som #sikker# er for #sikre#. #,sikre,sikkert,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #spesiell# er for #,#rask# er for #raskt# som #spesiell# er for #spesielt#. #,spesielt,spesielt,True
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #vakker# er for #,"#rask# er for #raskt# som #vakker# er for #vakker#, #",vakker,vakkert,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #unormal# er for #,#rask# er for #raskt# som #unormal# er for #sliten# i,sliten,unormalt,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #kriminell# er for #,"#rask# er for #raskt# som #kriminell# er for #krimi.
er","krimi.
er",kriminelt,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #grov# er for #,"#rask# er for #raskt# som #grov# er for #tynn.
'/","tynn.
",grovt,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #fæl# er for #,#rask# er for #raskt# som #fæl# er for #fælt#. Det,fælt,fælt,True
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #sannsynlig# er for #,#rask# er for #raskt# som #sannsynlig# er for #raskt for #ras,raskt,sannsynligvis,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #naturlig# er for #,#rask# er for #raskt# som #naturlig# er for #langsomt#. Her,langsomt,naturligvis,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #munter# er for #,#rask# er for #raskt# som #munter# er for #muntert#.#,muntert,muntert,True
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #hel# er for #,"#rask# er for #raskt# som #hel# er for #hels#.
er","hels#.
er",helt,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #effektiv# er for #,"#rask# er for #raskt# som #effektiv# er for #effektivt#.
1 #","effektivt#.
1",effektivt,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #heldig# er for #,#rask# er for #raskt# som #heldig# er for #heldig# som #,heldig,heldigvis,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #fri# er for #,#rask# er for #raskt# som #fri# er for #fri#. #rask,fri,fritt,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #umiddelbar# er for #,#rask# er for #raskt# som #umiddelbar# er for #umiddelbar#.,umiddelbar,umiddelbart,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #sjelden# er for #,"#rask# er for #raskt# som #sjelden# er for #sjeldent#,",sjeldent,sjeldent,True
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #åpenbar# er for #,#rask# er for #raskt# som #åpenbar# er for #fortryllende#,fortryllende,åpenbart,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #mulig# er for #,"#rask# er for #raskt# som #mulig# er for #best#.
I de gamle","best#.
I",muligens,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #presis# er for #,#rask# er for #raskt# som #presis# er for #precis#. Det,precis,presist,False
gram1-adjektiv-til-adverb,#rask# er for #raskt# som #profesjonell# er for #,"#rask# er for #raskt# som #profesjonell# er for #fag#, og #",fag,profesjonelt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #langsom# er for #,#trygg# er for #trygt# som #langsom# er for #rask#. Denne bilen,rask,langsomt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #kjapp# er for #,#trygg# er for #trygt# som #kjapp# er for #kort# - og #,kort,kjapt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #uheldig# er for #,#trygg# er for #trygt# som #uheldig# er for #uheldig# som #,uheldig,uheldigvis,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #vanlig# er for #,#trygg# er for #trygt# som #vanlig# er for #vanlig#. Trygg er,vanlig,vanligvis,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #nødvendig# er for #,#trygg# er for #trygt# som #nødvendig# er for #nødven- #,nødven,nødvendigvis,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #aktiv# er for #,#trygg# er for #trygt# som #aktiv# er for #aktiv#. For #,aktiv,aktivt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #bitter# er for #,#trygg# er for #trygt# som #bitter# er for #søtt #er ikke,søtt,bittert,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #fin# er for #,"#trygg# er for #trygt# som #fin# er for #fint#.
Det betyr","fint#.
Det",fint,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #tilfeldig# er for #,#trygg# er for #trygt# som #tilfeldig# er for # tilfeldig#. Det er,tilfeldig,tilfeldigvis,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #normal# er for #,"#trygg# er for #trygt# som #normal# er for #normalt#.
Helse","normalt#.
Helse",normalt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #sikker# er for #,"#trygg# er for #trygt# som #sikker# er for #sikkert#, og",sikkert,sikkert,True
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #spesiell# er for #,#trygg# er for #trygt# som #spesiell# er for #spesiell# #try,spesiell,spesielt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #vakker# er for #,#trygg# er for #trygt# som #vakker# er for #behagelig#. Vi,behagelig,vakkert,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #unormal# er for #,"#trygg# er for #trygt# som #unormal# er for #normal#?
#","normal#?
",unormalt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #kriminell# er for #,"#trygg# er for #trygt# som #kriminell# er for #trygt#.
å","trygt#.
å",kriminelt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #grov# er for #,"#trygg# er for #trygt# som #grov# er for #mjuk#, for",mjuk,grovt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #fæl# er for #,"#trygg# er for #trygt# som #fæl# er for #fælt#, skriver",fælt,fælt,True
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #sannsynlig# er for #,"#trygg# er for #trygt# som #sannsynlig# er for #usannsynlig#,",usannsynlig,sannsynligvis,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #naturlig# er for #,#trygg# er for #trygt# som #naturlig# er for #naturlig#.,naturlig,naturligvis,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #munter# er for #,"#trygg# er for #trygt# som #munter# er for #muntert#.
Hvem","muntert#.
Hvem",muntert,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #hel# er for #,#trygg# er for #trygt# som #hel# er for #hal#. Det er,hal,helt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #effektiv# er for #,#trygg# er for #trygt# som #effektiv# er for #effektiv# som #,effektiv,effektivt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #heldig# er for #,#trygg# er for #trygt# som #heldig# er for #heldig#. Vi,heldig,heldigvis,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #fri# er for #,#trygg# er for #trygt# som #fri# er for #fast#. #try,fast,fritt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #umiddelbar# er for #,"#trygg# er for #trygt# som #umiddelbar# er for #umiddelbar#.
For","umiddelbar#.
For",umiddelbart,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #sjelden# er for #,#trygg# er for #trygt# som #sjelden# er for #sjelden# er,sjelden,sjeldent,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #åpenbar# er for #,"#trygg# er for #trygt# som #åpenbar# er for #skjult#, for",skjult,åpenbart,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #mulig# er for #,#trygg# er for #trygt# som #mulig# er for #nødvendig#.,nødvendig,muligens,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #presis# er for #,"#trygg# er for #trygt# som #presis# er for #presist.
p","presist.
p",presist,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #profesjonell# er for #,#trygg# er for #trygt# som #profesjonell# er for #profesjonell#.,profesjonell,profesjonelt,False
gram1-adjektiv-til-adverb,#trygg# er for #trygt# som #rask# er for #,"#trygg# er for #trygt# som #rask# er for #rask#.
www.try","rask#.
www.try",raskt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #kjapp# er for #,#langsom# er for #langsomt# som #kjapp# er for #tregt#. Den,tregt,kjapt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #uheldig# er for #,#langsom# er for #langsomt# som #uheldig# er for #uventet# som,uventet,uheldigvis,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #vanlig# er for #,#langsom# er for #langsomt# som #vanlig# er for #vanlig# som #jeg,vanlig,vanligvis,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #nødvendig# er for #,#langsom# er for #langsomt# som #nødvendig# er for #uforholdsmessig# som,uforholdsmessig,nødvendigvis,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #aktiv# er for #,#langsom# er for #langsomt# som #aktiv# er for #slow# er for,slow,aktivt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #bitter# er for #,#langsom# er for #langsomt# som #bitter# er for #bitter# som #,bitter,bittert,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #fin# er for #,#langsom# er for #langsomt# som #fin# er for #fin# som #l,fin,fint,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #tilfeldig# er for #,#langsom# er for #langsomt# som #tilfeldig# er for #tilfe# dd,tilfe,tilfeldigvis,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #normal# er for #,#langsom# er for #langsomt# som #normal# er for #normalt# som #,normalt,normalt,True
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #sikker# er for #,#langsom# er for #langsomt# som #sikker# er for #sikkert# som #,sikkert,sikkert,True
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #spesiell# er for #,#langsom# er for #langsomt# som #spesiell# er for #spesiell# og ikke,spesiell,spesielt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #vakker# er for #,#langsom# er for #langsomt# som #vakker# er for #pent# som #,pent,vakkert,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #unormal# er for #,#langsom# er for #langsomt# som #unormal# er for #unnskyldnings# som,unnskyldnings,unormalt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #kriminell# er for #,#langsom# er for #langsomt# som #kriminell# er for #kriminell# som,kriminell,kriminelt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #grov# er for #,#langsom# er for #langsomt# som #grov# er for #grov/overd,grov/overd,grovt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #fæl# er for #,#langsom# er for #langsomt# som #fæl# er for #fæl# som #l,fæl,fælt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #sannsynlig# er for #,#langsom# er for #langsomt# som #sannsynlig# er for #mystifiserende#,mystifiserende,sannsynligvis,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #naturlig# er for #,"#langsom# er for #langsomt# som #naturlig# er for #naturlig#,",naturlig,naturligvis,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #munter# er for #,#langsom# er for #langsomt# som #munter# er for #muntert# som er,muntert,muntert,True
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #hel# er for #,#langsom# er for #langsomt# som #hel# er for #langsomt# som #,langsomt,helt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #effektiv# er for #,"#langsom# er for #langsomt# som #effektiv# er for #effektiv*
Det er","effektiv*
Det",effektivt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #heldig# er for #,#langsom# er for #langsomt# som #heldig# er for #heldig# som #,heldig,heldigvis,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #fri# er for #,#langsom# er for #langsomt# som #fri# er for #langsomt# som #,langsomt,fritt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #umiddelbar# er for #,#langsom# er for #langsomt# som #umiddelbar# er for #rask#. Og hva,rask,umiddelbart,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #sjelden# er for #,#langsom# er for #langsomt# som #sjelden# er for #sjelden# (,sjelden,sjeldent,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #åpenbar# er for #,#langsom# er for #langsomt# som #åpenbar# er for #åpenbar# som,åpenbar,åpenbart,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #mulig# er for #,#langsom# er for #langsomt# som #mulig# er for #tregt# som,tregt,muligens,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #presis# er for #,#langsom# er for #langsomt# som #presis# er for #presist: de,presist,presist,True
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #profesjonell# er for #,#langsom# er for #langsomt# som #profesjonell# er for #proff#. De,proff,profesjonelt,False
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #rask# er for #,#langsom# er for #langsomt# som #rask# er for #raskt#. Du,raskt,raskt,True
gram1-adjektiv-til-adverb,#langsom# er for #langsomt# som #trygg# er for #,"#langsom# er for #langsomt# som #trygg# er for #trygt#, det",trygt,trygt,True
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #uheldig# er for #,#kjapp# er for #kjapt# som #uheldig# er for #uheldig#. Men,uheldig,uheldigvis,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #vanlig# er for #,#kjapp# er for #kjapt# som #vanlig# er for #veldig# - et,veldig,vanligvis,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #nødvendig# er for #,#kjapp# er for #kjapt# som #nødvendig# er for #sløvt#:,sløvt,nødvendigvis,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #aktiv# er for #,#kjapp# er for #kjapt# som #aktiv# er for #kunn# som jeg,kunn,aktivt,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #bitter# er for #,#kjapp# er for #kjapt# som #bitter# er for #bitre# eller #,bitre,bittert,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #fin# er for #,#kjapp# er for #kjapt# som #fin# er for #fint# (no,fint,fint,True
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #tilfeldig# er for #,#kjapp# er for #kjapt# som #tilfeldig# er for #tilfeldig# som,tilfeldig,tilfeldigvis,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #normal# er for #,#kjapp# er for #kjapt# som #normal# er for #normalt#. Den,normalt,normalt,True
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #sikker# er for #,#kjapp# er for #kjapt# som #sikker# er for #sikkert#. #,sikkert,sikkert,True
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #spesiell# er for #,#kjapp# er for #kjapt# som #spesiell# er for #spesielt#. Det,spesielt,spesielt,True
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #vakker# er for #,#kjapp# er for #kjapt# som #vakker# er for #vakkert# -,vakkert,vakkert,True
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #unormal# er for #,#kjapp# er for #kjapt# som #unormal# er for #unormale#.,unormale,unormalt,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #kriminell# er for #,#kjapp# er for #kjapt# som #kriminell# er for #kriminelt# -,kriminelt,kriminelt,True
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #grov# er for #,"#kjapp# er for #kjapt# som #grov# er for #grovm#, #",grovm,grovt,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #fæl# er for #,#kjapp# er for #kjapt# som #fæl# er for #følt# som kj,følt,fælt,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #sannsynlig# er for #,"#kjapp# er for #kjapt# som #sannsynlig# er for #treigt#, men",treigt,sannsynligvis,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #naturlig# er for #,#kjapp# er for #kjapt# som #naturlig# er for #naturlig# eller,naturlig,naturligvis,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #munter# er for #,"#kjapp# er for #kjapt# som #munter# er for #muntert, #d",muntert,muntert,True
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #hel# er for #,#kjapp# er for #kjapt# som #hel# er for #heilt# som du,heilt,helt,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #effektiv# er for #,#kjapp# er for #kjapt# som #effektiv# er for #effektiv# som #,effektiv,effektivt,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #heldig# er for #,#kjapp# er for #kjapt# som #heldig# er for #rask#. I I,rask,heldigvis,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #fri# er for #,"#kjapp# er for #kjapt# som #fri# er for #fri#.
a #","fri#.
a",fritt,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #umiddelbar# er for #,#kjapp# er for #kjapt# som #umiddelbar# er for #umiddelbar#.,umiddelbar,umiddelbart,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #sjelden# er for #,#kjapp# er for #kjapt# som #sjelden# er for #sjeldent #godt,sjeldent,sjeldent,True
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #åpenbar# er for #,#kjapp# er for #kjapt# som #åpenbar# er for #åpenbar. Det må,åpenbar,åpenbart,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #mulig# er for #,#kjapp# er for #kjapt# som #mulig# er for #multifreest,multifreest,muligens,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #presis# er for #,"#kjapp# er for #kjapt# som #presis# er for #presist#,",presist,presist,True
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #profesjonell# er for #,#kjapp# er for #kjapt# som #profesjonell# er for #professor#. Jeg,professor,profesjonelt,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #rask# er for #,"#kjapp# er for #kjapt# som #rask# er for #raskt#, for",raskt,raskt,True
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #trygg# er for #,#kjapp# er for #kjapt# som #trygg# er for #tryg# #try,tryg,trygt,False
gram1-adjektiv-til-adverb,#kjapp# er for #kjapt# som #langsom# er for #,"#kjapp# er for #kjapt# som #langsom# er for #langsomt#.
Dette er","langsomt#.
Dette",langsomt,False
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #vanlig# er for #,"#uheldig# er for #uheldigvis# som #vanlig# er for #uheldig#.
er","uheldig#.
er",vanligvis,False
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #nødvendig# er for #,#uheldig# er for #uheldigvis# som #nødvendig# er for #unødig# som er,unødig,nødvendigvis,False
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #aktiv# er for #,#uheldig# er for #uheldigvis# som #aktiv# er for #aktiv# som #lærer,aktiv,aktivt,False
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #bitter# er for #,"#uheldig# er for #uheldigvis# som #bitter# er for #bitter#, så",bitter,bittert,False
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #fin# er for #,#uheldig# er for #uheldigvis# som #fin# er for #fint# eller #,fint,fint,True
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #tilfeldig# er for #,#uheldig# er for #uheldigvis# som #tilfeldig# er for #uflaks# som,uflaks,tilfeldigvis,False
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #normal# er for #,#uheldig# er for #uheldigvis# som #normal# er for #normalt# i #,normalt,normalt,True
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #sikker# er for #,#uheldig# er for #uheldigvis# som #sikker# er for #sikkert# som #,sikkert,sikkert,True
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #spesiell# er for #,#uheldig# er for #uheldigvis# som #spesiell# er for #spesiell# som #,spesiell,spesielt,False
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #vakker# er for #,#uheldig# er for #uheldigvis# som #vakker# er for #vakker# og for,vakker,vakkert,False
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #unormal# er for #,#uheldig# er for #uheldigvis# som #unormal# er for #unormakd#,unormakd,unormalt,False
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #kriminell# er for #,"#uheldig# er for #uheldigvis# som #kriminell# er for #kriminell#,",kriminell,kriminelt,False
gram1-adjektiv-til-adverb,#uheldig# er for #uheldigvis# som #grov# er for #,#uheldig# er for #uheldigvis# som #grov# er for #grove#. #,grove,grovt,False
