category,prompt,generated_text,predicted_token,target_token,correct_prediction
gram2-motsetning,#logisk# er for #ulogisk# som #ansvarlig# er for #,#logisk# er for #ulogisk# som #ansvarlig# er for #umoralsk# eller,umoralsk,uansvarlig,False
gram2-motsetning,#logisk# er for #ulogisk# som #sikker# er for #,#logisk# er for #ulogisk# som #sikker# er for #sikker#. #log,sikker,usikker,False
gram2-motsetning,#logisk# er for #ulogisk# som #smakfull# er for #,#logisk# er for #ulogisk# som #smakfull# er for #syrlig#.,syrlig,usmakelig,False
gram2-motsetning,#logisk# er for #ulogisk# som #akseptabelt# er for #,#logisk# er for #ulogisk# som #akseptabelt# er for #akseptabelt#.,akseptabelt,uakseptabelt,False
gram2-motsetning,#logisk# er for #ulogisk# som #vitende# er for #,"#logisk# er for #ulogisk# som #vitende# er for #mul ig #,",mul,uvitende,False
gram2-motsetning,#logisk# er for #ulogisk# som #viss# er for #,"#logisk# er for #ulogisk# som #viss# er for # viss#.
Eg kan","viss#.
Eg",uviss,False
gram2-motsetning,#logisk# er for #ulogisk# som #klar# er for #,#logisk# er for #ulogisk# som #klar# er for #tydelig#. Her,tydelig,uklar,False
gram2-motsetning,#logisk# er for #ulogisk# som #komfortabel# er for #,#logisk# er for #ulogisk# som #komfortabel# er for #myk#.,myk,ukomfortabel,False
gram2-motsetning,#logisk# er for #ulogisk# som #konsekvent# er for #,"#logisk# er for #ulogisk# som #konsekvent# er for #konsekvent#,",konsekvent,inkonsekvent,False
gram2-motsetning,#logisk# er for #ulogisk# som #beleilig# er for #,#logisk# er for #ulogisk# som #beleilig# er for #beleiligl Nå,beleiligl,ubeleilig,False
gram2-motsetning,#logisk# er for #ulogisk# som #avgjort# er for #,#logisk# er for #ulogisk# som #avgjort# er for #selvfølgelig# til at,selvfølgelig,uavgjort,False
gram2-motsetning,#logisk# er for #ulogisk# som #effektiv# er for #,#logisk# er for #ulogisk# som #effektiv# er for #effektiv#.,effektiv,ineffektiv,False
gram2-motsetning,#logisk# er for #ulogisk# som #etisk# er for #,"#logisk# er for #ulogisk# som #etisk# er for #umoralsk, så",umoralsk,uetisk,False
gram2-motsetning,#logisk# er for #ulogisk# som #heldig# er for #,#logisk# er for #ulogisk# som #heldig# er for #uheldig. Gjelder,uheldig,uheldig,True
gram2-motsetning,#logisk# er for #ulogisk# som #ærlig# er for #,#logisk# er for #ulogisk# som #ærlig# er for #ærlig#.,ærlig,uærlig,False
gram2-motsetning,#logisk# er for #ulogisk# som #informert# er for #,#logisk# er for #ulogisk# som #informert# er for #uinformert. Det,uinformert,uinformert,True
gram2-motsetning,#logisk# er for #ulogisk# som #kjent# er for #,"#logisk# er for #ulogisk# som #kjent# er for #finslig.
g","finslig.
g",ukjent,False
gram2-motsetning,#logisk# er for #ulogisk# som #sannsynlig# er for #,"#logisk# er for #ulogisk# som #sannsynlig# er for #logisk#, mens",logisk,usannsynlig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #mulig# er for #,#behagelig# er for #ubehagelig# som #mulig# er for #behagelig# at du,behagelig,umulig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #muligens# er for #,#behagelig# er for #ubehagelig# som #muligens# er for #ubekvem# som,ubekvem,umulig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #produktiv# er for #,#behagelig# er for #ubehagelig# som #produktiv# er for #uproduktiv# som,uproduktiv,uproduktiv,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #rasjonell# er for #,"#behagelig# er for #ubehagelig# som #rasjonell# er for #praktisk#.
En kjent","praktisk#.
En",irrasjonell,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #rimelig# er for #,#behagelig# er for #ubehagelig# som #rimelig# er for #rimelig# med #,rimelig,urimelig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #ansvarlig# er for #,#behagelig# er for #ubehagelig# som #ansvarlig# er for #ansvarlighet#. #,ansvarlighet,uansvarlig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #sikker# er for #,#behagelig# er for #ubehagelig# som #sikker# er for #svært#. Det,svært,usikker,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #smakfull# er for #,#behagelig# er for #ubehagelig# som #smakfull# er for #smak# som #godt,smak,usmakelig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #akseptabelt# er for #,#behagelig# er for #ubehagelig# som #akseptabelt# er for #uakseptabelt#,uakseptabelt,uakseptabelt,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #vitende# er for #,#behagelig# er for #ubehagelig# som #vitende# er for #uviten de#.,uviten,uvitende,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #viss# er for #,#behagelig# er for #ubehagelig# som #viss# er for #ganske# som #,ganske,uviss,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #klar# er for #,#behagelig# er for #ubehagelig# som #klar# er for #klart# som #rolig,klart,uklar,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #komfortabel# er for #,#behagelig# er for #ubehagelig# som #komfortabel# er for #ukomfortabel#,ukomfortabel,ukomfortabel,True
gram2-motsetning,#behagelig# er for #ubehagelig# som #konsekvent# er for #,#behagelig# er for #ubehagelig# som #konsekvent# er for #konsekvent# som,konsekvent,inkonsekvent,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #beleilig# er for #,#behagelig# er for #ubehagelig# som #beleilig# er for #be kvemelig#,be,ubeleilig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #avgjort# er for #,#behagelig# er for #ubehagelig# som #avgjort# er for #ubehagelig# som,ubehagelig,uavgjort,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #effektiv# er for #,#behagelig# er for #ubehagelig# som #effektiv# er for #effektiv# når det,effektiv,ineffektiv,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #etisk# er for #,#behagelig# er for #ubehagelig# som #etisk# er for #etisk# som å #,etisk,uetisk,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #heldig# er for #,#behagelig# er for #ubehagelig# som #heldig# er for #heldig# som #,heldig,uheldig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #ærlig# er for #,#behagelig# er for #ubehagelig# som #ærlig# er for #ærlig# som#t,ærlig,uærlig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #informert# er for #,#behagelig# er for #ubehagelig# som #informert# er for #informert#.,informert,uinformert,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #kjent# er for #,"#behagelig# er for #ubehagelig# som #kjent# er for #vanlig#.
I løpet av","vanlig#.
I",ukjent,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #sannsynlig# er for #,"#behagelig# er for #ubehagelig# som #sannsynlig# er for #behagelige#.
T","behagelige#.
T",usannsynlig,False
gram2-motsetning,#behagelig# er for #ubehagelig# som #logisk# er for #,#behagelig# er for #ubehagelig# som #logisk# er for #ufornuftig#,ufornuftig,ulogisk,False
gram2-motsetning,#mulig# er for #umulig# som #muligens# er for #,#mulig# er for #umulig# som #muligens# er for #umulig å komme på.,umulig,umulig,True
gram2-motsetning,#mulig# er for #umulig# som #produktiv# er for #,#mulig# er for #umulig# som #produktiv# er for #produktiv# som #,produktiv,uproduktiv,False
gram2-motsetning,#mulig# er for #umulig# som #rasjonell# er for #,#mulig# er for #umulig# som #rasjonell# er for #fantasifull#,fantasifull,irrasjonell,False
gram2-motsetning,#mulig# er for #umulig# som #rimelig# er for #,"#mulig# er for #umulig# som #rimelig# er for #rimelig#, men",rimelig,urimelig,False
gram2-motsetning,#mulig# er for #umulig# som #ansvarlig# er for #,"#mulig# er for #umulig# som #ansvarlig# er for #umulig:
Vi kunne","umulig:
Vi",uansvarlig,False
gram2-motsetning,#mulig# er for #umulig# som #sikker# er for #,#mulig# er for #umulig# som #sikker# er for #sikker#.,sikker,usikker,False
gram2-motsetning,#mulig# er for #umulig# som #smakfull# er for #,#mulig# er for #umulig# som #smakfull# er for #salt#. #,salt,usmakelig,False
gram2-motsetning,#mulig# er for #umulig# som #akseptabelt# er for #,#mulig# er for #umulig# som #akseptabelt# er for #umulig#. For,umulig,uakseptabelt,False
gram2-motsetning,#mulig# er for #umulig# som #vitende# er for #,"#mulig# er for #umulig# som #vitende# er for #klok#.
BRU","klok#.
BRU",uvitende,False
gram2-motsetning,#mulig# er for #umulig# som #viss# er for #,#mulig# er for #umulig# som #viss# er for #vis# som #t,vis,uviss,False
gram2-motsetning,#mulig# er for #umulig# som #klar# er for #,"#mulig# er for #umulig# som #klar# er for #klart#.
Telefonk","klart#.
Telefonk",uklar,False
gram2-motsetning,#mulig# er for #umulig# som #komfortabel# er for #,#mulig# er for #umulig# som #komfortabel# er for #luftigere#.,luftigere,ukomfortabel,False
gram2-motsetning,#mulig# er for #umulig# som #konsekvent# er for #,#mulig# er for #umulig# som #konsekvent# er for #inkonsekvent#,inkonsekvent,inkonsekvent,True
gram2-motsetning,#mulig# er for #umulig# som #beleilig# er for #,"#mulig# er for #umulig# som #beleilig# er for #bedreviten de.
",bedreviten,ubeleilig,False
gram2-motsetning,#mulig# er for #umulig# som #avgjort# er for #,#mulig# er for #umulig# som #avgjort# er for #avgjort#.,avgjort,uavgjort,False
gram2-motsetning,#mulig# er for #umulig# som #effektiv# er for #,#mulig# er for #umulig# som #effektiv# er for #effektiv# som #,effektiv,ineffektiv,False
gram2-motsetning,#mulig# er for #umulig# som #etisk# er for #,#mulig# er for #umulig# som #etisk# er for #etisk#. - Men,etisk,uetisk,False
gram2-motsetning,#mulig# er for #umulig# som #heldig# er for #,#mulig# er for #umulig# som #heldig# er for #umulig#.,umulig,uheldig,False
gram2-motsetning,#mulig# er for #umulig# som #ærlig# er for #,#mulig# er for #umulig# som #ærlig# er for #ærlig# er en liste,ærlig,uærlig,False
gram2-motsetning,#mulig# er for #umulig# som #informert# er for #,#mulig# er for #umulig# som #informert# er for #informasjons #terror,informasjons,uinformert,False
gram2-motsetning,#mulig# er for #umulig# som #kjent# er for #,"#mulig# er for #umulig# som #kjent# er for #fantastisk#, for",fantastisk,ukjent,False
gram2-motsetning,#mulig# er for #umulig# som #sannsynlig# er for #,#mulig# er for #umulig# som #sannsynlig# er for #umulig#. Hva,umulig,usannsynlig,False
gram2-motsetning,#mulig# er for #umulig# som #logisk# er for #,#mulig# er for #umulig# som #logisk# er for #logisk#. #,logisk,ulogisk,False
gram2-motsetning,#mulig# er for #umulig# som #behagelig# er for #,#mulig# er for #umulig# som #behagelig# er for #behagelig# som #,behagelig,ubehagelig,False
gram2-motsetning,#muligens# er for #umulig# som #produktiv# er for #,#muligens# er for #umulig# som #produktiv# er for #doven#. Seiv,doven,uproduktiv,False
gram2-motsetning,#muligens# er for #umulig# som #rasjonell# er for #,#muligens# er for #umulig# som #rasjonell# er for #rasjonelt# #så,rasjonelt,irrasjonell,False
gram2-motsetning,#muligens# er for #umulig# som #rimelig# er for #,#muligens# er for #umulig# som #rimelig# er for #rimelig# som .,rimelig,urimelig,False
gram2-motsetning,#muligens# er for #umulig# som #ansvarlig# er for #,#muligens# er for #umulig# som #ansvarlig# er for #umulig. Et #,umulig,uansvarlig,False
gram2-motsetning,#muligens# er for #umulig# som #sikker# er for #,"#muligens# er for #umulig# som #sikker# er for #umulig#, #",umulig,usikker,False
gram2-motsetning,#muligens# er for #umulig# som #smakfull# er for #,#muligens# er for #umulig# som #smakfull# er for #smakløs#. #,smakløs,usmakelig,False
gram2-motsetning,#muligens# er for #umulig# som #akseptabelt# er for #,#muligens# er for #umulig# som #akseptabelt# er for #usym patisk#,usym,uakseptabelt,False
gram2-motsetning,#muligens# er for #umulig# som #vitende# er for #,#muligens# er for #umulig# som #vitende# er for #forstandig#.,forstandig,uvitende,False
gram2-motsetning,#muligens# er for #umulig# som #viss# er for #,#muligens# er for #umulig# som #viss# er for #veldig# som #,veldig,uviss,False
gram2-motsetning,#muligens# er for #umulig# som #klar# er for #,#muligens# er for #umulig# som #klar# er for #klar#som #klar,klar#som,uklar,False
gram2-motsetning,#muligens# er for #umulig# som #komfortabel# er for #,#muligens# er for #umulig# som #komfortabel# er for #behagelig#. S,behagelig,ukomfortabel,False
gram2-motsetning,#muligens# er for #umulig# som #konsekvent# er for #,#muligens# er for #umulig# som #konsekvent# er for #konsekvent. #,konsekvent,inkonsekvent,False
gram2-motsetning,#muligens# er for #umulig# som #beleilig# er for #,"#muligens# er for #umulig# som #beleilig# er for #billig#, men",billig,ubeleilig,False
gram2-motsetning,#muligens# er for #umulig# som #avgjort# er for #,#muligens# er for #umulig# som #avgjort# er for #umulig for oss. Og,umulig,uavgjort,False
gram2-motsetning,#muligens# er for #umulig# som #effektiv# er for #,#muligens# er for #umulig# som #effektiv# er for #umulig# som #,umulig,ineffektiv,False
gram2-motsetning,#muligens# er for #umulig# som #etisk# er for #,#muligens# er for #umulig# som #etisk# er for #umoralsk#.,umoralsk,uetisk,False
gram2-motsetning,#muligens# er for #umulig# som #heldig# er for #,#muligens# er for #umulig# som #heldig# er for #uheldig#. #,uheldig,uheldig,True
gram2-motsetning,#muligens# er for #umulig# som #ærlig# er for #,#muligens# er for #umulig# som #ærlig# er for #ærlig# som #ærlig,ærlig,uærlig,False
gram2-motsetning,#muligens# er for #umulig# som #informert# er for #,#muligens# er for #umulig# som #informert# er for #mistenksom# som,mistenksom,uinformert,False
gram2-motsetning,#muligens# er for #umulig# som #kjent# er for #,#muligens# er for #umulig# som #kjent# er for #sant.#mulig,sant.#mulig,ukjent,False
gram2-motsetning,#muligens# er for #umulig# som #sannsynlig# er for #,#muligens# er for #umulig# som #sannsynlig# er for #mu lig. For uansett,mu,usannsynlig,False
gram2-motsetning,#muligens# er for #umulig# som #logisk# er for #,"#muligens# er for #umulig# som #logisk# er for #umulig å gjennomføre.
F",umulig,ulogisk,False
gram2-motsetning,#muligens# er for #umulig# som #behagelig# er for #,#muligens# er for #umulig# som #behagelig# er for #behagelig#. #,behagelig,ubehagelig,False
gram2-motsetning,#muligens# er for #umulig# som #mulig# er for #,#muligens# er for #umulig# som #mulig# er for #umulig å forstå for,umulig,umulig,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #rasjonell# er for #,#produktiv# er for #uproduktiv# som #rasjonell# er for #rasjonell#.,rasjonell,irrasjonell,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #rimelig# er for #,#produktiv# er for #uproduktiv# som #rimelig# er for #ugrei#. Den,ugrei,urimelig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #ansvarlig# er for #,#produktiv# er for #uproduktiv# som #ansvarlig# er for #uansvarlig#. #,uansvarlig,uansvarlig,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #sikker# er for #,#produktiv# er for #uproduktiv# som #sikker# er for #usikker#. Eller,usikker,usikker,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #smakfull# er for #,"#produktiv# er for #uproduktiv# som #smakfull# er for #smakløs#.
v","smakløs#.
v",usmakelig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #akseptabelt# er for #,#produktiv# er for #uproduktiv# som #akseptabelt# er for #ikke-akseptabelt,ikke-akseptabelt,uakseptabelt,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #vitende# er for #,"#produktiv# er for #uproduktiv# som #vitende# er for #vitende.
Jeg er med","vitende.
Jeg",uvitende,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #viss# er for #,#produktiv# er for #uproduktiv# som #viss# er for #uviss#.,uviss,uviss,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #klar# er for #,"#produktiv# er for #uproduktiv# som #klar# er for #depp#.
SØ","depp#.
SØ",uklar,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #komfortabel# er for #,#produktiv# er for #uproduktiv# som #komfortabel# er for #ukomfortabel#,ukomfortabel,ukomfortabel,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #konsekvent# er for #,#produktiv# er for #uproduktiv# som #konsekvent# er for #kon sekventen#,kon,inkonsekvent,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #beleilig# er for #,#produktiv# er for #uproduktiv# som #beleilig# er for #ubehagelig# som,ubehagelig,ubeleilig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #avgjort# er for #,#produktiv# er for #uproduktiv# som #avgjort# er for #uproduktiv#.,uproduktiv,uavgjort,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #effektiv# er for #,#produktiv# er for #uproduktiv# som #effektiv# er for #uproduktiv# som,uproduktiv,ineffektiv,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #etisk# er for #,#produktiv# er for #uproduktiv# som #etisk# er for #etisk# som #g,etisk,uetisk,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #heldig# er for #,#produktiv# er for #uproduktiv# som #heldig# er for #uproduktiv# som,uproduktiv,uheldig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #ærlig# er for #,"#produktiv# er for #uproduktiv# som #ærlig# er for #urettferdig#.
H","urettferdig#.
H",uærlig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #informert# er for #,#produktiv# er for #uproduktiv# som #informert# er for #uninformed#.,uninformed,uinformert,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #kjent# er for #,"#produktiv# er for #uproduktiv# som #kjent# er for #kjent#.
Kongsv","kjent#.
Kongsv",ukjent,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #sannsynlig# er for #,#produktiv# er for #uproduktiv# som #sannsynlig# er for #utrolig#. Noen,utrolig,usannsynlig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #logisk# er for #,"#produktiv# er for #uproduktiv# som #logisk# er for # u-logisk#.
L","u-logisk#.
L",ulogisk,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #behagelig# er for #,#produktiv# er for #uproduktiv# som #behagelig# er for #ubehagelig#.,ubehagelig,ubehagelig,True
gram2-motsetning,#produktiv# er for #uproduktiv# som #mulig# er for #,#produktiv# er for #uproduktiv# som #mulig# er for #inulig# og ikke,inulig,umulig,False
gram2-motsetning,#produktiv# er for #uproduktiv# som #muligens# er for #,"#produktiv# er for #uproduktiv# som #muligens# er for #uselvstendig#.
M","uselvstendig#.
M",umulig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #rimelig# er for #,#rasjonell# er for #irrasjonell# som #rimelig# er for #urime lig#.,urime,urimelig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #ansvarlig# er for #,#rasjonell# er for #irrasjonell# som #ansvarlig# er for #uansvarlig#. At,uansvarlig,uansvarlig,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #sikker# er for #,#rasjonell# er for #irrasjonell# som #sikker# er for #sikker#. *rasjon,sikker,usikker,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #smakfull# er for #,#rasjonell# er for #irrasjonell# som #smakfull# er for # smaklaus#. Han,smaklaus,usmakelig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #akseptabelt# er for #,"#rasjonell# er for #irrasjonell# som #akseptabelt# er for #umulig#.
Nyt","umulig#.
Nyt",uakseptabelt,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #vitende# er for #,"#rasjonell# er for #irrasjonell# som #vitende# er for #uerfarende#.
I","uerfarende#.
I",uvitende,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #viss# er for #,#rasjonell# er for #irrasjonell# som #viss# er for #hvis#. Den,hvis,uviss,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #klar# er for #,#rasjonell# er for #irrasjonell# som #klar# er for #irrasjonell#.,irrasjonell,uklar,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #komfortabel# er for #,#rasjonell# er for #irrasjonell# som #komfortabel# er for #ukomfortabel#,ukomfortabel,ukomfortabel,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #konsekvent# er for #,#rasjonell# er for #irrasjonell# som #konsekvent# er for #irrasjonell# som,irrasjonell,inkonsekvent,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #beleilig# er for #,"#rasjonell# er for #irrasjonell# som #beleilig# er for #beleilig#.
I","beleilig#.
I",ubeleilig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #avgjort# er for #,#rasjonell# er for #irrasjonell# som #avgjort# er for #nonsens# og,nonsens,uavgjort,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #effektiv# er for #,#rasjonell# er for #irrasjonell# som #effektiv# er for #urasj onell,urasj,ineffektiv,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #etisk# er for #,#rasjonell# er for #irrasjonell# som #etisk# er for #biologisk#. Vi,biologisk,uetisk,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #heldig# er for #,"#rasjonell# er for #irrasjonell# som #heldig# er for #heldig#, men",heldig,uheldig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #ærlig# er for #,#rasjonell# er for #irrasjonell# som #ærlig# er for #ærlig/skarp#,ærlig/skarp,uærlig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #informert# er for #,#rasjonell# er for #irrasjonell# som #informert# er for #uinformert#,uinformert,uinformert,True
gram2-motsetning,#rasjonell# er for #irrasjonell# som #kjent# er for #,"#rasjonell# er for #irrasjonell# som #kjent# er for #ironi#.
For noen","ironi#.
For",ukjent,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #sannsynlig# er for #,#rasjonell# er for #irrasjonell# som #sannsynlig# er for #irrasjonell i denne,irrasjonell,usannsynlig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #logisk# er for #,#rasjonell# er for #irrasjonell# som #logisk# er for #absurd#.,absurd,ulogisk,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #behagelig# er for #,#rasjonell# er for #irrasjonell# som #behagelig# er for #behagsomme. De,behagsomme,ubehagelig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #mulig# er for #,#rasjonell# er for #irrasjonell# som #mulig# er for #imulig#. Det,imulig,umulig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #muligens# er for #,#rasjonell# er for #irrasjonell# som #muligens# er for #irrasjonell#.,irrasjonell,umulig,False
gram2-motsetning,#rasjonell# er for #irrasjonell# som #produktiv# er for #,#rasjonell# er for #irrasjonell# som #produktiv# er for #inspirert# med,inspirert,uproduktiv,False
gram2-motsetning,#rimelig# er for #urimelig# som #ansvarlig# er for #,#rimelig# er for #urimelig# som #ansvarlig# er for #forsiktig#. *,forsiktig,uansvarlig,False
gram2-motsetning,#rimelig# er for #urimelig# som #sikker# er for #,#rimelig# er for #urimelig# som #sikker# er for #sikkert#.,sikkert,usikker,False
gram2-motsetning,#rimelig# er for #urimelig# som #smakfull# er for #,#rimelig# er for #urimelig# som #smakfull# er for #smakløs#. For,smakløs,usmakelig,False
gram2-motsetning,#rimelig# er for #urimelig# som #akseptabelt# er for #,#rimelig# er for #urimelig# som #akseptabelt# er for #urimelig# som,urimelig,uakseptabelt,False
gram2-motsetning,#rimelig# er for #urimelig# som #vitende# er for #,#rimelig# er for #urimelig# som #vitende# er for #urimelig# på,urimelig,uvitende,False
gram2-motsetning,#rimelig# er for #urimelig# som #viss# er for #,#rimelig# er for #urimelig# som #viss# er for #viss#. #,viss,uviss,False
gram2-motsetning,#rimelig# er for #urimelig# som #klar# er for #,#rimelig# er for #urimelig# som #klar# er for #klar# som #høy,klar,uklar,False
gram2-motsetning,#rimelig# er for #urimelig# som #komfortabel# er for #,"#rimelig# er for #urimelig# som #komfortabel# er for #behagelig#.
Resten","behagelig#.
Resten",ukomfortabel,False
gram2-motsetning,#rimelig# er for #urimelig# som #konsekvent# er for #,#rimelig# er for #urimelig# som #konsekvent# er for #konsekvent#.,konsekvent,inkonsekvent,False
gram2-motsetning,#rimelig# er for #urimelig# som #beleilig# er for #,#rimelig# er for #urimelig# som #beleilig# er for #utrolig# som #,utrolig,ubeleilig,False
gram2-motsetning,#rimelig# er for #urimelig# som #avgjort# er for #,#rimelig# er for #urimelig# som #avgjort# er for #urimelig#;,urimelig,uavgjort,False
gram2-motsetning,#rimelig# er for #urimelig# som #effektiv# er for #,#rimelig# er for #urimelig# som #effektiv# er for #effektiv#som #,effektiv#som,ineffektiv,False
gram2-motsetning,#rimelig# er for #urimelig# som #etisk# er for #,#rimelig# er for #urimelig# som #etisk# er for #umoralsk (etter,umoralsk,uetisk,False
gram2-motsetning,#rimelig# er for #urimelig# som #heldig# er for #,#rimelig# er for #urimelig# som #heldig# er for #himlende# det,himlende,uheldig,False
gram2-motsetning,#rimelig# er for #urimelig# som #ærlig# er for #,#rimelig# er for #urimelig# som #ærlig# er for #ærlig# #rettferdig,ærlig,uærlig,False
gram2-motsetning,#rimelig# er for #urimelig# som #informert# er for #,#rimelig# er for #urimelig# som #informert# er for #informert som #,informert,uinformert,False
gram2-motsetning,#rimelig# er for #urimelig# som #kjent# er for #,"#rimelig# er for #urimelig# som #kjent# er for #lett# å forklare.
Jeg",lett,ukjent,False
gram2-motsetning,#rimelig# er for #urimelig# som #sannsynlig# er for #,"#rimelig# er for #urimelig# som #sannsynlig# er for #umulig å oppfylle,",umulig,usannsynlig,False
gram2-motsetning,#rimelig# er for #urimelig# som #logisk# er for #,"#rimelig# er for #urimelig# som #logisk# er for #logisk#, som",logisk,ulogisk,False
gram2-motsetning,#rimelig# er for #urimelig# som #behagelig# er for #,#rimelig# er for #urimelig# som #behagelig# er for #behagelige# og,behagelige,ubehagelig,False
gram2-motsetning,#rimelig# er for #urimelig# som #mulig# er for #,"#rimelig# er for #urimelig# som #mulig# er for #rimelig.
eller #","rimelig.
eller",umulig,False
gram2-motsetning,#rimelig# er for #urimelig# som #muligens# er for #,#rimelig# er for #urimelig# som #muligens# er for #rimelig#. Hvis,rimelig,umulig,False
gram2-motsetning,#rimelig# er for #urimelig# som #produktiv# er for #,#rimelig# er for #urimelig# som #produktiv# er for #produktiv# som #,produktiv,uproduktiv,False
gram2-motsetning,#rimelig# er for #urimelig# som #rasjonell# er for #,#rimelig# er for #urimelig# som #rasjonell# er for #rasjonell#. Og,rasjonell,irrasjonell,False
gram2-motsetning,#ansvarlig# er for #uansvarlig# som #sikker# er for #,#ansvarlig# er for #uansvarlig# som #sikker# er for #ikke sikker# er for,ikke,usikker,False
gram2-motsetning,#ansvarlig# er for #uansvarlig# som #smakfull# er for #,#ansvarlig# er for #uansvarlig# som #smakfull# er for #smakløs#. Vi,smakløs,usmakelig,False
gram2-motsetning,#ansvarlig# er for #uansvarlig# som #akseptabelt# er for #,#ansvarlig# er for #uansvarlig# som #akseptabelt# er for #akseptabel# og,akseptabel,uakseptabelt,False
gram2-motsetning,#ansvarlig# er for #uansvarlig# som #vitende# er for #,"#ansvarlig# er for #uansvarlig# som #vitende# er for #uvitende#.
",uvitende,uvitende,True
gram2-motsetning,#ansvarlig# er for #uansvarlig# som #viss# er for #,#ansvarlig# er for #uansvarlig# som #viss# er for #uansvarlig# er for,uansvarlig,uviss,False
gram2-motsetning,#ansvarlig# er for #uansvarlig# som #klar# er for #,#ansvarlig# er for #uansvarlig# som #klar# er for #uklar#. Den,uklar,uklar,True
gram2-motsetning,#ansvarlig# er for #uansvarlig# som #komfortabel# er for #,#ansvarlig# er for #uansvarlig# som #komfortabel# er for #komfortabel# som,komfortabel,ukomfortabel,False
gram2-motsetning,#ansvarlig# er for #uansvarlig# som #konsekvent# er for #,#ansvarlig# er for #uansvarlig# som #konsekvent# er for #konsekvent# som,konsekvent,inkonsekvent,False
gram2-motsetning,#ansvarlig# er for #uansvarlig# som #beleilig# er for #,#ansvarlig# er for #uansvarlig# som #beleilig# er for #ubehagelig# som,ubehagelig,ubeleilig,False
gram2-motsetning,#ansvarlig# er for #uansvarlig# som #avgjort# er for #,#ansvarlig# er for #uansvarlig# som #avgjort# er for #avgj ort og du,avgj,uavgjort,False
