category,prompt,generated_text,predicted_token,target_token,correct_prediction
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #trygg# er for #,"#grov# er for #grovt# som #trygg# er for #tvilsomt, er",tvilsomt,trygt,False
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #langsom# er for #,#grov# er for #grovt# som #langsom# er for #langsomt som #g,langsomt,langsomt,True
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #kjapp# er for #,#grov# er for #grovt# som #kjapp# er for #kjapp#. Gro,kjapp,kjapt,False
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #uheldig# er for #,#grov# er for #grovt# som #uheldig# er for #utmerket# som #,utmerket,uheldigvis,False
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #vanlig# er for #,#grov# er for #grovt# som #vanlig# er for #ikke# å # snakke,ikke,vanligvis,False
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #nødvendig# er for #,#grov# er for #grovt# som #nødvendig# er for #normalt# å gjøre,normalt,nødvendigvis,False
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #aktiv# er for #,#grov# er for #grovt# som #aktiv# er for #aktiv# som er for,aktiv,aktivt,False
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #bitter# er for #,#grov# er for #grovt# som #bitter# er for #vondt# #,vondt,bittert,False
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #fin# er for #,#grov# er for #grovt# som #fin# er for #fint#. J,fint,fint,True
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #tilfeldig# er for #,#grov# er for #grovt# som #tilfeldig# er for #snøballkrigen.,snøballkrigen,tilfeldigvis,False
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #normal# er for #,#grov# er for #grovt# som #normal# er for #vakkert#.,vakkert,normalt,False
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #sikker# er for #,#grov# er for #grovt# som #sikker# er for #sikre # som #,sikre,sikkert,False
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #spesiell# er for #,#grov# er for #grovt# som #spesiell# er for #spesielt# som #,spesielt,spesielt,True
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #vakker# er for #,#grov# er for #grovt# som #vakker# er for #vakkert som #,vakkert,vakkert,True
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #unormal# er for #,#grov# er for #grovt# som #unormal# er for #unormalt» og,unormalt»,unormalt,False
gram1-adjektiv-til-adverb,#grov# er for #grovt# som #kriminell# er for #,"#grov# er for #grovt# som #kriminell# er for #kriminell.
Norge","kriminell.
Norge",kriminelt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #sannsynlig# er for #,#fæl# er for #fælt# som #sannsynlig# er for #sønn# til å,sønn,sannsynligvis,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #naturlig# er for #,#fæl# er for #fælt# som #naturlig# er for #naturlig# —,naturlig,naturligvis,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #munter# er for #,#fæl# er for #fælt# som #munter# er for #muntretilå #,muntretilå,muntert,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #hel# er for #,#fæl# er for #fælt# som #hel# er for #fælt? #som,fælt,helt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #effektiv# er for #,#fæl# er for #fælt# som #effektiv# er for #effektiv# som er,effektiv,effektivt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #heldig# er for #,#fæl# er for #fælt# som #heldig# er for # heldig ikke for # heldig,heldig,heldigvis,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #fri# er for #,"#fæl# er for #fælt# som #fri# er for #fint.
@ i","fint.
",fritt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #umiddelbar# er for #,"#fæl# er for #fælt# som #umiddelbar# er for #umiddelbar, er #",umiddelbar,umiddelbart,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #sjelden# er for #,#fæl# er for #fælt# som #sjelden# er for #fælt #som#,fælt,sjeldent,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #åpenbar# er for #,#fæl# er for #fælt# som #åpenbar# er for # at en # følelse er,at,åpenbart,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #mulig# er for #,"#fæl# er for #fælt# som #mulig# er for #fælt.
Jeg har opplevd","fælt.
Jeg",muligens,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #presis# er for #,"#fæl# er for #fælt# som #presis# er for #presis#,",presis,presist,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #profesjonell# er for #,#fæl# er for #fælt# som #profesjonell# er for #profesjonell å jobbe,profesjonell,profesjonelt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #rask# er for #,"#fæl# er for #fælt# som #rask# er for #raskt, som #rå",raskt,raskt,True
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #trygg# er for #,#fæl# er for #fælt# som #trygg# er for #tryggt? det,tryggt,trygt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #langsom# er for #,#fæl# er for #fælt# som #langsom# er for #lang# som #lang,lang,langsomt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #kjapp# er for #,#fæl# er for #fælt# som #kjapp# er for #kvikt# kan #,kvikt,kjapt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #uheldig# er for #,#fæl# er for #fælt# som #uheldig# er for #fælt# for noen,fælt,uheldigvis,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #vanlig# er for #,#fæl# er for #fælt# som #vanlig# er for #fælt (igjen,fælt,vanligvis,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #nødvendig# er for #,#fæl# er for #fælt# som #nødvendig# er for #nødvendig# å,nødvendig,nødvendigvis,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #aktiv# er for #,#fæl# er for #fælt# som #aktiv# er for #fæl som er f #,fæl,aktivt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #bitter# er for #,#fæl# er for #fælt# som #bitter# er for #bitter# jeg kommer,bitter,bittert,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #fin# er for #,#fæl# er for #fælt# som #fin# er for #fin# som er fint,fin,fint,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #tilfeldig# er for #,#fæl# er for #fælt# som #tilfeldig# er for #favoritt# hos,favoritt,tilfeldigvis,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #normal# er for #,#fæl# er for #fælt# som #normal# er for #normal# som #,normal,normalt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #sikker# er for #,#fæl# er for #fælt# som #sikker# er for #sikker# som #s,sikker,sikkert,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #spesiell# er for #,#fæl# er for #fælt# som #spesiell# er for #spesielt# som vi,spesielt,spesielt,True
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #vakker# er for #,#fæl# er for #fælt# som #vakker# er for #fælt# som #,fælt,vakkert,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #unormal# er for #,#fæl# er for #fælt# som #unormal# er for # unormal # som #,unormal,unormalt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #kriminell# er for #,#fæl# er for #fælt# som #kriminell# er for # fælt# og som,fælt,kriminelt,False
gram1-adjektiv-til-adverb,#fæl# er for #fælt# som #grov# er for #,#fæl# er for #fælt# som #grov# er for #grav# er for #,grav,grovt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #naturlig# er for #,"#sannsynlig# er for #sannsynligvis# som #naturlig# er for #naturlig.
den","naturlig.
den",naturligvis,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #munter# er for #,"#sannsynlig# er for #sannsynligvis# som #munter# er for #munter.
%av","munter.
%av",muntert,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #hel# er for #,#sannsynlig# er for #sannsynligvis# som #hel# er for #helvisst# er,helvisst,helt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #effektiv# er for #,#sannsynlig# er for #sannsynligvis# som #effektiv# er for #effektivistisk# er,effektivistisk,effektivt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #heldig# er for #,#sannsynlig# er for #sannsynligvis# som #heldig# er for #heldigvis# å,heldigvis,heldigvis,True
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #fri# er for #,#sannsynlig# er for #sannsynligvis# som #fri# er for #frimodighet# hos,frimodighet,fritt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #umiddelbar# er for #,"#sannsynlig# er for #sannsynligvis# som #umiddelbar# er for #umiddelbart#.
I","umiddelbart#.
I",umiddelbart,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #sjelden# er for #,"#sannsynlig# er for #sannsynligvis# som #sjelden# er for #sannsynlig.
er","sannsynlig.
er",sjeldent,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #åpenbar# er for #,#sannsynlig# er for #sannsynligvis# som #åpenbar# er for #åpenbart# for,åpenbart,åpenbart,True
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #mulig# er for #,#sannsynlig# er for #sannsynligvis# som #mulig# er for #muligligger?,muligligger,muligens,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #presis# er for #,#sannsynlig# er for #sannsynligvis# som #presis# er for #presist#.,presist,presist,True
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #profesjonell# er for #,"#sannsynlig# er for #sannsynligvis# som #profesjonell# er for #profesjonell#.
Jeg","profesjonell#.
Jeg",profesjonelt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #rask# er for #,#sannsynlig# er for #sannsynligvis# som #rask# er for #raskere#. #,raskere,raskt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #trygg# er for #,"#sannsynlig# er for #sannsynligvis# som #trygg# er for #trygt.
Plomm","trygt.
Plomm",trygt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #langsom# er for #,#sannsynlig# er for #sannsynligvis# som #langsom# er for #langsomt# som #,langsomt,langsomt,True
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #kjapp# er for #,"#sannsynlig# er for #sannsynligvis# som #kjapp# er for #kjappsynlig#.
",kjappsynlig,kjapt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #uheldig# er for #,#sannsynlig# er for #sannsynligvis# som #uheldig# er for #uheldig# at #,uheldig,uheldigvis,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #vanlig# er for #,#sannsynlig# er for #sannsynligvis# som #vanlig# er for #vanligvis# å #,vanligvis,vanligvis,True
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #nødvendig# er for #,"#sannsynlig# er for #sannsynligvis# som #nødvendig# er for #nødvendigvis.
B","nødvendigvis.
B",nødvendigvis,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #aktiv# er for #,#sannsynlig# er for #sannsynligvis# som #aktiv# er for #aktiv. Altså kan det,aktiv,aktivt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #bitter# er for #,#sannsynlig# er for #sannsynligvis# som #bitter# er for #bittert# å,bittert,bittert,True
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #fin# er for #,#sannsynlig# er for #sannsynligvis# som #fin# er for #fmner ikke noe,fmner,fint,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #tilfeldig# er for #,"#sannsynlig# er for #sannsynligvis# som #tilfeldig# er for #tilfellelig#.
F","tilfellelig#.
F",tilfeldigvis,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #normal# er for #,#sannsynlig# er for #sannsynligvis# som #normal# er for #normal# for #,normal,normalt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #sikker# er for #,#sannsynlig# er for #sannsynligvis# som #sikker# er for #sikkere som #,sikkere,sikkert,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #spesiell# er for #,#sannsynlig# er for #sannsynligvis# som #spesiell# er for #spesielltip #,spesielltip,spesielt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #vakker# er for #,#sannsynlig# er for #sannsynligvis# som #vakker# er for #vakkert er for,vakkert,vakkert,True
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #unormal# er for #,#sannsynlig# er for #sannsynligvis# som #unormal# er for #unormalt#.,unormalt,unormalt,True
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #kriminell# er for #,"#sannsynlig# er for #sannsynligvis# som #kriminell# er for # kriminell.
Jeg har lest","kriminell.
Jeg",kriminelt,False
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #grov# er for #,#sannsynlig# er for #sannsynligvis# som #grov# er for #grovt#. Så,grovt,grovt,True
gram1-adjektiv-til-adverb,#sannsynlig# er for #sannsynligvis# som #fæl# er for #,#sannsynlig# er for #sannsynligvis# som #fæl# er for #fælt#. Da,fælt,fælt,True
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #munter# er for #,"#naturlig# er for #naturligvis# som #munter# er for #glad.
som #","glad.
som",muntert,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #hel# er for #,"#naturlig# er for #naturligvis# som #hel# er for #naturlig#.
J","naturlig#.
J",helt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #effektiv# er for #,"#naturlig# er for #naturligvis# som #effektiv# er for #effektivt*.
Noe","effektivt*.
Noe",effektivt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #heldig# er for #,#naturlig# er for #naturligvis# som #heldig# er for #heldig#. #,heldig,heldigvis,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #fri# er for #,"#naturlig# er for #naturligvis# som #fri# er for #frihet#.
En person som","frihet#.
En",fritt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #umiddelbar# er for #,"#naturlig# er for #naturligvis# som #umiddelbar# er for #umiddelbarher,",umiddelbarher,umiddelbart,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #sjelden# er for #,#naturlig# er for #naturligvis# som #sjelden# er for #naturlig# på,naturlig,sjeldent,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #åpenbar# er for #,#naturlig# er for #naturligvis# som #åpenbar# er for # åpenbar# og #,åpenbar,åpenbart,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #mulig# er for #,"#naturlig# er for #naturligvis# som #mulig# er for #naturlig#,",naturlig,muligens,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #presis# er for #,#naturlig# er for #naturligvis# som #presis# er for #riktig#; #en,riktig,presist,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #profesjonell# er for #,#naturlig# er for #naturligvis# som #profesjonell# er for #en #privat#,en,profesjonelt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #rask# er for #,#naturlig# er for #naturligvis# som #rask# er for #rask # og #st,rask,raskt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #trygg# er for #,"#naturlig# er for #naturligvis# som #trygg# er for #trygt#.
k","trygt#.
k",trygt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #langsom# er for #,"#naturlig# er for #naturligvis# som #langsom# er for #hyggelig#, som",hyggelig,langsomt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #kjapp# er for #,#naturlig# er for #naturligvis# som #kjapp# er for #kjapp#! #,kjapp,kjapt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #uheldig# er for #,#naturlig# er for #naturligvis# som #uheldig# er for #vakker# for en,vakker,uheldigvis,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #vanlig# er for #,#naturlig# er for #naturligvis# som #vanlig# er for #naturlig• er,naturlig•,vanligvis,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #nødvendig# er for #,#naturlig# er for #naturligvis# som #nødvendig# er for #naturlig#.,naturlig,nødvendigvis,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #aktiv# er for #,"#naturlig# er for #naturligvis# som #aktiv# er for #kule#.
Finnes","kule#.
Finnes",aktivt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #bitter# er for #,"#naturlig# er for #naturligvis# som #bitter# er for #lette#.
Det var","lette#.
Det",bittert,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #fin# er for #,#naturlig# er for #naturligvis# som #fin# er for #folk#som #ikk,folk#som,fint,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #tilfeldig# er for #,#naturlig# er for #naturligvis# som #tilfeldig# er for #tillfeldig#.,tillfeldig,tilfeldigvis,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #normal# er for #,#naturlig# er for #naturligvis# som #normal# er for #normal#. De,normal,normalt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #sikker# er for #,#naturlig# er for #naturligvis# som #sikker# er for #sikkert# at #,sikkert,sikkert,True
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #spesiell# er for #,#naturlig# er for #naturligvis# som #spesiell# er for #spesiell. Det,spesiell,spesielt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #vakker# er for #,#naturlig# er for #naturligvis# som #vakker# er for #sexy* - det,sexy,vakkert,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #unormal# er for #,#naturlig# er for #naturligvis# som #unormal# er for #unormal_ #n,unormal,unormalt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #kriminell# er for #,#naturlig# er for #naturligvis# som #kriminell# er for #kriminelt. En #,kriminelt,kriminelt,True
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #grov# er for #,#naturlig# er for #naturligvis# som #grov# er for #grov#. Du,grov,grovt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #fæl# er for #,#naturlig# er for #naturligvis# som #fæl# er for #fæl. #fæl#,fæl,fælt,False
gram1-adjektiv-til-adverb,#naturlig# er for #naturligvis# som #sannsynlig# er for #,#naturlig# er for #naturligvis# som #sannsynlig# er for #naturlig#.,naturlig,sannsynligvis,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #vitende# er for #,#akseptabelt# er for #uakseptabelt# som #vitende# er for #uvitende# for,uvitende,uvitende,True
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #viss# er for #,#akseptabelt# er for #uakseptabelt# som #viss# er for #tvilsomt# til,tvilsomt,uviss,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #klar# er for #,#akseptabelt# er for #uakseptabelt# som #klar# er for #ugjennomtrengelig#,ugjennomtrengelig,uklar,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #komfortabel# er for #,#akseptabelt# er for #uakseptabelt# som #komfortabel# er for #ukomfortabel #,ukomfortabel,ukomfortabel,True
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #konsekvent# er for #,"#akseptabelt# er for #uakseptabelt# som #konsekvent# er for #konsekvent#,",konsekvent,inkonsekvent,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #beleilig# er for #,#akseptabelt# er for #uakseptabelt# som #beleilig# er for #beleilig #.,beleilig,ubeleilig,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #avgjort# er for #,#akseptabelt# er for #uakseptabelt# som #avgjort# er for #avgjort# som ikke,avgjort,uavgjort,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #effektiv# er for #,#akseptabelt# er for #uakseptabelt# som #effektiv# er for #effektiv#. De,effektiv,ineffektiv,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #etisk# er for #,#akseptabelt# er for #uakseptabelt# som #etisk# er for #taktisk# som #,taktisk,uetisk,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #heldig# er for #,#akseptabelt# er for #uakseptabelt# som #heldig# er for #heldig# som #,heldig,uheldig,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #ærlig# er for #,#akseptabelt# er for #uakseptabelt# som #ærlig# er for #ærlig# som #ikke,ærlig,uærlig,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #informert# er for #,"#akseptabelt# er for #uakseptabelt# som #informert# er for #uinformert, og",uinformert,uinformert,True
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #kjent# er for #,#akseptabelt# er for #uakseptabelt# som #kjent# er for #ukjent#. Det,ukjent,ukjent,True
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #sannsynlig# er for #,"#akseptabelt# er for #uakseptabelt# som #sannsynlig# er for #usannsynlig#.
",usannsynlig,usannsynlig,True
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #logisk# er for #,#akseptabelt# er for #uakseptabelt# som #logisk# er for #u logisk# som,u,ulogisk,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #behagelig# er for #,#akseptabelt# er for #uakseptabelt# som #behagelig# er for #behagelig. Det å,behagelig,ubehagelig,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #mulig# er for #,#akseptabelt# er for #uakseptabelt# som #mulig# er for #umulig# som #,umulig,umulig,True
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #muligens# er for #,#akseptabelt# er for #uakseptabelt# som #muligens# er for #uakseptabelt%,uakseptabelt,umulig,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #produktiv# er for #,#akseptabelt# er for #uakseptabelt# som #produktiv# er for #glamorøst#,glamorøst,uproduktiv,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #rasjonell# er for #,#akseptabelt# er for #uakseptabelt# som #rasjonell# er for #rasjonelt#. Jeg,rasjonelt,irrasjonell,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #rimelig# er for #,#akseptabelt# er for #uakseptabelt# som #rimelig# er for #urimelig # og,urimelig,urimelig,True
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #ansvarlig# er for #,#akseptabelt# er for #uakseptabelt# som #ansvarlig# er for #inhumant# som,inhumant,uansvarlig,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #sikker# er for #,#akseptabelt# er for #uakseptabelt# som #sikker# er for #safe for #ak,safe,usikker,False
gram2-motsetning,#akseptabelt# er for #uakseptabelt# som #smakfull# er for #,#akseptabelt# er for #uakseptabelt# som #smakfull# er for #smakløs#. #,smakløs,usmakelig,False
gram2-motsetning,#vitende# er for #uvitende# som #viss# er for #,#vitende# er for #uvitende# som #viss# er for #klok# og #,klok,uviss,False
gram2-motsetning,#vitende# er for #uvitende# som #klar# er for #,"#vitende# er for #uvitende# som #klar# er for #klarete.
Kjære","klarete.
Kjære",uklar,False
gram2-motsetning,#vitende# er for #uvitende# som #komfortabel# er for #,#vitende# er for #uvitende# som #komfortabel# er for #komfortable# som,komfortable,ukomfortabel,False
gram2-motsetning,#vitende# er for #uvitende# som #konsekvent# er for #,#vitende# er for #uvitende# som #konsekvent# er for #tanke# løse som,tanke,inkonsekvent,False
gram2-motsetning,#vitende# er for #uvitende# som #beleilig# er for #,#vitende# er for #uvitende# som #beleilig# er for #uvitende# som,uvitende,ubeleilig,False
gram2-motsetning,#vitende# er for #uvitende# som #avgjort# er for #,#vitende# er for #uvitende# som #avgjort# er for #vet# ende; og,vet,uavgjort,False
gram2-motsetning,#vitende# er for #uvitende# som #effektiv# er for #,#vitende# er for #uvitende# som #effektiv# er for #uvitende# som,uvitende,ineffektiv,False
gram2-motsetning,#vitende# er for #uvitende# som #etisk# er for #,#vitende# er for #uvitende# som #etisk# er for #etisk# som #b,etisk,uetisk,False
gram2-motsetning,#vitende# er for #uvitende# som #heldig# er for #,#vitende# er for #uvitende# som #heldig# er for #uvitende# som,uvitende,uheldig,False
gram2-motsetning,#vitende# er for #uvitende# som #ærlig# er for #,#vitende# er for #uvitende# som #ærlig# er for # uærlig ikke er for,uærlig,uærlig,True
gram2-motsetning,#vitende# er for #uvitende# som #informert# er for #,#vitende# er for #uvitende# som #informert# er for #informerte som #,informerte,uinformert,False
gram2-motsetning,#vitende# er for #uvitende# som #kjent# er for #,#vitende# er for #uvitende# som #kjent# er for #uvitende# som,uvitende,ukjent,False
gram2-motsetning,#vitende# er for #uvitende# som #sannsynlig# er for #,#vitende# er for #uvitende# som #sannsynlig# er for #uvitende# som,uvitende,usannsynlig,False
gram2-motsetning,#vitende# er for #uvitende# som #logisk# er for #,#vitende# er for #uvitende# som #logisk# er for #logisk# til ikke,logisk,ulogisk,False
gram2-motsetning,#vitende# er for #uvitende# som #behagelig# er for #,#vitende# er for #uvitende# som #behagelig# er for #behagelig# med #,behagelig,ubehagelig,False
gram2-motsetning,#vitende# er for #uvitende# som #mulig# er for #,#vitende# er for #uvitende# som #mulig# er for #uvitende# når,uvitende,umulig,False
gram2-motsetning,#vitende# er for #uvitende# som #muligens# er for #,"#vitende# er for #uvitende# som #muligens# er for # uvitende#,",uvitende,umulig,False
gram2-motsetning,#vitende# er for #uvitende# som #produktiv# er for #,#vitende# er for #uvitende# som #produktiv# er for #dum# som i,dum,uproduktiv,False
gram2-motsetning,#vitende# er for #uvitende# som #rasjonell# er for #,#vitende# er for #uvitende# som #rasjonell# er for #rasjonell# som en,rasjonell,irrasjonell,False
gram2-motsetning,#vitende# er for #uvitende# som #rimelig# er for #,#vitende# er for #uvitende# som #rimelig# er for #uvitende# som,uvitende,urimelig,False
gram2-motsetning,#vitende# er for #uvitende# som #ansvarlig# er for #,#vitende# er for #uvitende# som #ansvarlig# er for #uansvarlig#. #,uansvarlig,uansvarlig,True
gram2-motsetning,#vitende# er for #uvitende# som #sikker# er for #,#vitende# er for #uvitende# som #sikker# er for #dum# som #,dum,usikker,False
gram2-motsetning,#vitende# er for #uvitende# som #smakfull# er for #,"#vitende# er for #uvitende# som #smakfull# er for #smakløs#, og",smakløs,usmakelig,False
gram2-motsetning,#vitende# er for #uvitende# som #akseptabelt# er for #,"#vitende# er for #uvitende# som #akseptabelt# er for #klok#, det",klok,uakseptabelt,False
gram2-motsetning,#viss# er for #uviss# som #klar# er for #,#viss# er for #uviss# som #klar# er for #håpes #full,håpes,uklar,False
gram2-motsetning,#viss# er for #uviss# som #komfortabel# er for #,#viss# er for #uviss# som #komfortabel# er for #kompakt# som #,kompakt,ukomfortabel,False
gram2-motsetning,#viss# er for #uviss# som #konsekvent# er for #,#viss# er for #uviss# som #konsekvent# er for #konsekvent# som,konsekvent,inkonsekvent,False
gram2-motsetning,#viss# er for #uviss# som #beleilig# er for #,"#viss# er for #uviss# som #beleilig# er for # uklok#,",uklok,ubeleilig,False
gram2-motsetning,#viss# er for #uviss# som #avgjort# er for #,#viss# er for #uviss# som #avgjort# er for #som er sant# eller,som,uavgjort,False
gram2-motsetning,#viss# er for #uviss# som #effektiv# er for #,"#viss# er for #uviss# som #effektiv# er for #effektiv#, i",effektiv,ineffektiv,False
gram2-motsetning,#viss# er for #uviss# som #etisk# er for #,#viss# er for #uviss# som #etisk# er for #konservativ# som,konservativ,uetisk,False
