model,score,value,language
mimir-7b-nonfiction,compression_ratio,4.037734693877551,nob
mimir-7b-nonfiction,pos_compression_ratio,5.7566258503401375,nob
mimir-7b-nonfiction,3_gram_diversity_score,0.9732721088435374,nob
mimir-7b-nonfiction,4_gram_diversity_score,1.3828979591836734,nob
mimir-7b-nonfiction,str_len,911.5646258503401,nob
mimir-7b-nonfiction,lix_score,30.407613844031793,both
mimir-7b-nonfiction,lix_score,27.292292293214214,nno
mimir-7b-nonfiction,lix_score,32.46330221429917,nob
mimir-mistral-7b-base-scratch,simple_ttr,0.037709675641730354,both
mimir-mistral-7b-base-scratch,moving_average_ttr,0.37186539067183927,both
mimir-mistral-7b-base-scratch,number_of_tokens,188.19672131147541,both
mimir-mistral-7b-base-scratch,stopword_density,0.6358735376561507,both
mimir-mistral-7b-base-scratch,self_bleu,0.4893467022871676,both
mimir-mistral-7b-base-scratch,compression_ratio,3.460061475409836,both
mimir-mistral-7b-base-scratch,pos_compression_ratio,5.223204918032787,both
mimir-mistral-7b-base-scratch,3_gram_diversity_score,1.1487581967213116,both
mimir-mistral-7b-base-scratch,4_gram_diversity_score,1.6234426229508196,both
mimir-mistral-7b-base-scratch,str_len,856.8688524590164,both
mimir-mistral-7b-base-scratch,simple_ttr,0.038523894767349715,nno
mimir-mistral-7b-base-scratch,moving_average_ttr,0.3745171283630054,nno
mimir-mistral-7b-base-scratch,number_of_tokens,184.0721649484536,nno
mimir-mistral-7b-base-scratch,stopword_density,0.6390554061561882,nno
mimir-mistral-7b-base-scratch,self_bleu,0.42578158989937176,nno
mimir-mistral-7b-base-scratch,compression_ratio,3.3963092783505155,nno
mimir-mistral-7b-base-scratch,pos_compression_ratio,5.075061855670103,nno
mimir-mistral-7b-base-scratch,3_gram_diversity_score,1.168938144329897,nno
mimir-mistral-7b-base-scratch,4_gram_diversity_score,1.6505979381443303,nno
mimir-mistral-7b-base-scratch,str_len,825.2577319587629,nno
mimir-mistral-7b-base-scratch,simple_ttr,0.0371724017969339,nob
mimir-mistral-7b-base-scratch,moving_average_ttr,0.3701156045763078,nob
mimir-mistral-7b-base-scratch,number_of_tokens,190.91836734693877,nob
mimir-mistral-7b-base-scratch,stopword_density,0.6337739373534047,nob
mimir-mistral-7b-base-scratch,self_bleu,0.5312910281485023,nob
mimir-mistral-7b-base-scratch,compression_ratio,3.5021292517006803,nob
mimir-mistral-7b-base-scratch,pos_compression_ratio,5.3209591836734695,nob
mimir-mistral-7b-base-scratch,3_gram_diversity_score,1.1354421768707483,nob
mimir-mistral-7b-base-scratch,4_gram_diversity_score,1.6055238095238096,nob
mimir-mistral-7b-base-scratch,str_len,877.7278911564625,nob
mimir-mistral-7b-base-scratch,lix_score,29.86368466083605,both
mimir-mistral-7b-base-scratch,lix_score,27.490095672633768,nno
mimir-mistral-7b-base-scratch,lix_score,31.42993045577225,nob
mimir-mistral-7b-extended-instruct,simple_ttr,0.038456672425351175,both
mimir-mistral-7b-extended-instruct,moving_average_ttr,0.3764992489444736,both
mimir-mistral-7b-extended-instruct,number_of_tokens,185.87295081967213,both
mimir-mistral-7b-extended-instruct,stopword_density,0.6362436477614065,both
mimir-mistral-7b-extended-instruct,self_bleu,0.4916886146367707,both
mimir-mistral-7b-extended-instruct,compression_ratio,3.2612172131147545,both
mimir-mistral-7b-extended-instruct,pos_compression_ratio,4.971704918032787,both
mimir-mistral-7b-extended-instruct,3_gram_diversity_score,1.3833811475409836,both
mimir-mistral-7b-extended-instruct,4_gram_diversity_score,1.9544016393442623,both
mimir-mistral-7b-extended-instruct,str_len,867.3524590163935,both
mimir-mistral-7b-extended-instruct,simple_ttr,0.04048615460069384,nno
mimir-mistral-7b-extended-instruct,moving_average_ttr,0.37932202199329307,nno
mimir-mistral-7b-extended-instruct,number_of_tokens,181.11340206185568,nno
mimir-mistral-7b-extended-instruct,stopword_density,0.6439654626644304,nno
mimir-mistral-7b-extended-instruct,self_bleu,0.44907898939076507,nno
mimir-mistral-7b-extended-instruct,compression_ratio,3.0346494845360823,nno
mimir-mistral-7b-extended-instruct,pos_compression_ratio,4.662680412371134,nno
mimir-mistral-7b-extended-instruct,3_gram_diversity_score,1.4517938144329896,nno
mimir-mistral-7b-extended-instruct,4_gram_diversity_score,2.0500721649484537,nno
mimir-mistral-7b-extended-instruct,str_len,815.0412371134021,nno
mimir-mistral-7b-extended-instruct,simple_ttr,0.037117490309648865,nob
mimir-mistral-7b-extended-instruct,moving_average_ttr,0.37463660278300775,nob
mimir-mistral-7b-extended-instruct,number_of_tokens,189.01360544217687,nob
mimir-mistral-7b-extended-instruct,stopword_density,0.6311483005124725,nob
mimir-mistral-7b-extended-instruct,self_bleu,0.5198051700712099,nob
mimir-mistral-7b-extended-instruct,compression_ratio,3.410721088435374,nob
mimir-mistral-7b-extended-instruct,pos_compression_ratio,5.175619047619048,nob
mimir-mistral-7b-extended-instruct,3_gram_diversity_score,1.3382380952380952,nob
mimir-mistral-7b-extended-instruct,4_gram_diversity_score,1.8912721088435378,nob
mimir-mistral-7b-extended-instruct,str_len,901.8707482993198,nob
mimir-mistral-7b-extended-instruct,lix_score,30.828624747112045,both
mimir-mistral-7b-extended-instruct,lix_score,27.44523712671415,nno
mimir-mistral-7b-extended-instruct,lix_score,33.06120025172834,nob
nb-llama-1.5b-mimirbase,simple_ttr,0.0339676348403851,both
nb-llama-1.5b-mimirbase,moving_average_ttr,0.3675644912196442,both
nb-llama-1.5b-mimirbase,number_of_tokens,191.8237704918033,both
nb-llama-1.5b-mimirbase,stopword_density,0.6695197485530219,both
nb-llama-1.5b-mimirbase,self_bleu,0.5257728006672748,both
nb-llama-1.5b-mimirbase,compression_ratio,4.484733606557377,both
nb-llama-1.5b-mimirbase,pos_compression_ratio,6.12922131147541,both
nb-llama-1.5b-mimirbase,3_gram_diversity_score,0.7585901639344262,both
nb-llama-1.5b-mimirbase,4_gram_diversity_score,1.0642131147540983,both
nb-llama-1.5b-mimirbase,str_len,860.2418032786885,both
nb-llama-1.5b-mimirbase,simple_ttr,0.03420051783391422,nno
nb-llama-1.5b-mimirbase,moving_average_ttr,0.3650680660274379,nno
nb-llama-1.5b-mimirbase,number_of_tokens,188.2680412371134,nno
nb-llama-1.5b-mimirbase,stopword_density,0.6819017694901894,nno
nb-llama-1.5b-mimirbase,self_bleu,0.46179694633742485,nno
nb-llama-1.5b-mimirbase,compression_ratio,4.532546391752577,nno
nb-llama-1.5b-mimirbase,pos_compression_ratio,6.088505154639175,nno
nb-llama-1.5b-mimirbase,3_gram_diversity_score,0.7194329896907218,nno
nb-llama-1.5b-mimirbase,4_gram_diversity_score,1.0114226804123712,nno
nb-llama-1.5b-mimirbase,str_len,828.1340206185567,nno
nb-llama-1.5b-mimirbase,simple_ttr,0.0338139637494169,nob
nb-llama-1.5b-mimirbase,moving_average_ttr,0.36921179219681427,nob
nb-llama-1.5b-mimirbase,number_of_tokens,194.17006802721087,nob
nb-llama-1.5b-mimirbase,stopword_density,0.6613492993631902,nob
nb-llama-1.5b-mimirbase,self_bleu,0.5679881603271079,nob
nb-llama-1.5b-mimirbase,compression_ratio,4.453183673469388,nob
nb-llama-1.5b-mimirbase,pos_compression_ratio,6.15608843537415,nob
nb-llama-1.5b-mimirbase,3_gram_diversity_score,0.7844285714285715,nob
nb-llama-1.5b-mimirbase,4_gram_diversity_score,1.0990476190476188,nob
nb-llama-1.5b-mimirbase,str_len,881.4285714285714,nob
nb-llama-1.5b-mimirbase,lix_score,29.35490033277,both
nb-llama-1.5b-mimirbase,lix_score,26.399915288688483,nno
nb-llama-1.5b-mimirbase,lix_score,31.304788423082304,nob
ntnu-llama-1.5b-mimirbase,simple_ttr,0.024585362680231457,both
ntnu-llama-1.5b-mimirbase,moving_average_ttr,0.16216627136409298,both
ntnu-llama-1.5b-mimirbase,number_of_tokens,179.55737704918033,both
ntnu-llama-1.5b-mimirbase,stopword_density,0.7699700655696273,both
ntnu-llama-1.5b-mimirbase,self_bleu,0.4709216359848891,both
ntnu-llama-1.5b-mimirbase,compression_ratio,7.872954918032787,both
ntnu-llama-1.5b-mimirbase,pos_compression_ratio,8.750823770491804,both
ntnu-llama-1.5b-mimirbase,3_gram_diversity_score,0.19551639344262298,both
ntnu-llama-1.5b-mimirbase,4_gram_diversity_score,0.2901393442622951,both
ntnu-llama-1.5b-mimirbase,str_len,764.8647540983607,both
ntnu-llama-1.5b-mimirbase,simple_ttr,0.024993167557448855,nno
ntnu-llama-1.5b-mimirbase,moving_average_ttr,0.15940753249810272,nno
ntnu-llama-1.5b-mimirbase,number_of_tokens,175.2577319587629,nno
ntnu-llama-1.5b-mimirbase,stopword_density,0.7562027131243113,nno
ntnu-llama-1.5b-mimirbase,self_bleu,0.4004195101891711,nno
ntnu-llama-1.5b-mimirbase,compression_ratio,7.94221649484536,nno
ntnu-llama-1.5b-mimirbase,pos_compression_ratio,8.423938144329897,nno
ntnu-llama-1.5b-mimirbase,3_gram_diversity_score,0.19542268041237115,nno
ntnu-llama-1.5b-mimirbase,4_gram_diversity_score,0.2882989690721649,nno
ntnu-llama-1.5b-mimirbase,str_len,754.8762886597938,nno
ntnu-llama-1.5b-mimirbase,simple_ttr,0.02431626694492473,nob
ntnu-llama-1.5b-mimirbase,moving_average_ttr,0.16398666367702527,nob
ntnu-llama-1.5b-mimirbase,number_of_tokens,182.39455782312925,nob
ntnu-llama-1.5b-mimirbase,stopword_density,0.7790546450743597,nob
ntnu-llama-1.5b-mimirbase,self_bleu,0.5174434468841045,nob
ntnu-llama-1.5b-mimirbase,compression_ratio,7.827251700680273,nob
ntnu-llama-1.5b-mimirbase,pos_compression_ratio,8.966523809523808,nob
ntnu-llama-1.5b-mimirbase,3_gram_diversity_score,0.195578231292517,nob
ntnu-llama-1.5b-mimirbase,4_gram_diversity_score,0.2913537414965986,nob
ntnu-llama-1.5b-mimirbase,str_len,771.4557823129252,nob
ntnu-llama-1.5b-mimirbase,lix_score,6.063828706497051,both
ntnu-llama-1.5b-mimirbase,lix_score,4.9615225119803466,nno
ntnu-llama-1.5b-mimirbase,lix_score,6.791200821246168,nob
mimir-7b-fiction,simple_ttr,0.035969899833221325,both
mimir-7b-fiction,moving_average_ttr,0.36272853910392117,both
mimir-7b-fiction,number_of_tokens,194.0,both
mimir-7b-fiction,stopword_density,0.6694682218388518,both
mimir-7b-fiction,self_bleu,0.48485168163917985,both
mimir-7b-fiction,compression_ratio,3.950934426229508,both
mimir-7b-fiction,pos_compression_ratio,5.859352459016392,both
mimir-7b-fiction,3_gram_diversity_score,1.0381926229508198,both
mimir-7b-fiction,4_gram_diversity_score,1.4669672131147544,both
mimir-7b-fiction,str_len,826.2459016393443,both
mimir-7b-fiction,simple_ttr,0.037661934187380376,nno
mimir-7b-fiction,moving_average_ttr,0.3570565542374398,nno
mimir-7b-fiction,number_of_tokens,191.41237113402062,nno
mimir-7b-fiction,stopword_density,0.664276435356807,nno
mimir-7b-fiction,self_bleu,0.40268230635934366,nno
mimir-7b-fiction,compression_ratio,3.8027525773195876,nno
mimir-7b-fiction,pos_compression_ratio,5.669649484536083,nno
mimir-7b-fiction,3_gram_diversity_score,1.1006288659793815,nno
mimir-7b-fiction,4_gram_diversity_score,1.5536494845360826,nno
mimir-7b-fiction,str_len,793.5051546391752,nno
mimir-7b-fiction,simple_ttr,0.03485338736823202,nob
mimir-7b-fiction,moving_average_ttr,0.3664712774171776,nob
mimir-7b-fiction,number_of_tokens,195.7074829931973,nob
mimir-7b-fiction,stopword_density,0.6728940945514935,nob
mimir-7b-fiction,self_bleu,0.5390722898170308,nob
mimir-7b-fiction,compression_ratio,4.048714285714286,nob
mimir-7b-fiction,pos_compression_ratio,5.984530612244898,nob
mimir-7b-fiction,3_gram_diversity_score,0.9969931972789116,nob
mimir-7b-fiction,4_gram_diversity_score,1.4097687074829932,nob
mimir-7b-fiction,str_len,847.8503401360545,nob
mimir-7b-fiction,lix_score,23.22157947916852,both
mimir-7b-fiction,lix_score,20.160980481673256,nno
mimir-7b-fiction,lix_score,25.241158409488524,nob
mimir-mistral-7b-extended-scratch-instruct,simple_ttr,0.0385452242887564,both
mimir-mistral-7b-extended-scratch-instruct,moving_average_ttr,0.37618929943420626,both
mimir-mistral-7b-extended-scratch-instruct,number_of_tokens,186.14754098360655,both
mimir-mistral-7b-extended-scratch-instruct,stopword_density,0.6220542236474529,both
mimir-mistral-7b-extended-scratch-instruct,self_bleu,0.48314947236207506,both
mimir-mistral-7b-extended-scratch-instruct,compression_ratio,3.5402704918032786,both
mimir-mistral-7b-extended-scratch-instruct,pos_compression_ratio,5.330499999999999,both
mimir-mistral-7b-extended-scratch-instruct,3_gram_diversity_score,1.1959385245901637,both
mimir-mistral-7b-extended-scratch-instruct,4_gram_diversity_score,1.688831967213115,both
mimir-mistral-7b-extended-scratch-instruct,str_len,856.9754098360655,both
mimir-mistral-7b-extended-scratch-instruct,simple_ttr,0.04061418227787625,nno
mimir-mistral-7b-extended-scratch-instruct,moving_average_ttr,0.37837032844878876,nno
mimir-mistral-7b-extended-scratch-instruct,number_of_tokens,181.69072164948454,nno
mimir-mistral-7b-extended-scratch-instruct,stopword_density,0.6126145282561669,nno
mimir-mistral-7b-extended-scratch-instruct,self_bleu,0.422698088919731,nno
mimir-mistral-7b-extended-scratch-instruct,compression_ratio,3.3990515463917528,nno
mimir-mistral-7b-extended-scratch-instruct,pos_compression_ratio,5.260474226804124,nno
mimir-mistral-7b-extended-scratch-instruct,3_gram_diversity_score,1.2355257731958764,nno
mimir-mistral-7b-extended-scratch-instruct,4_gram_diversity_score,1.74540206185567,nno
mimir-mistral-7b-extended-scratch-instruct,str_len,809.4948453608248,nno
mimir-mistral-7b-extended-scratch-instruct,simple_ttr,0.03717999350682018,nob
mimir-mistral-7b-extended-scratch-instruct,moving_average_ttr,0.37475011702322314,nob
mimir-mistral-7b-extended-scratch-instruct,number_of_tokens,189.08843537414967,nob
mimir-mistral-7b-extended-scratch-instruct,stopword_density,0.6282831382934035,nob
mimir-mistral-7b-extended-scratch-instruct,self_bleu,0.5230391607560028,nob
mimir-mistral-7b-extended-scratch-instruct,compression_ratio,3.6334557823129248,nob
mimir-mistral-7b-extended-scratch-instruct,pos_compression_ratio,5.376707482993197,nob
mimir-mistral-7b-extended-scratch-instruct,3_gram_diversity_score,1.1698163265306123,nob
mimir-mistral-7b-extended-scratch-instruct,4_gram_diversity_score,1.651503401360544,nob
mimir-mistral-7b-extended-scratch-instruct,str_len,888.3061224489796,nob
mimir-mistral-7b-extended-scratch-instruct,lix_score,30.08126870965678,both
mimir-mistral-7b-extended-scratch-instruct,lix_score,28.067657583662573,nno
mimir-mistral-7b-extended-scratch-instruct,lix_score,31.409978092115534,nob
mimir-7b-rightholders,simple_ttr,0.040053717673194315,both
mimir-7b-rightholders,moving_average_ttr,0.3724651722031031,both
mimir-7b-rightholders,number_of_tokens,180.44262295081967,both
mimir-7b-rightholders,stopword_density,0.6465465145890048,both
mimir-7b-rightholders,self_bleu,0.493759466338843,both
mimir-7b-rightholders,compression_ratio,3.5804918032786888,both
mimir-7b-rightholders,pos_compression_ratio,5.227557377049181,both
mimir-7b-rightholders,3_gram_diversity_score,1.0647827868852457,both
mimir-7b-rightholders,4_gram_diversity_score,1.5016967213114754,both
mimir-7b-rightholders,str_len,813.6598360655738,both
mimir-7b-rightholders,simple_ttr,0.040901458586268265,nno
mimir-7b-rightholders,moving_average_ttr,0.3791866887544657,nno
mimir-7b-rightholders,number_of_tokens,180.08247422680412,nno
mimir-7b-rightholders,stopword_density,0.6423679125789493,nno
mimir-7b-rightholders,self_bleu,0.4292016698821708,nno
mimir-7b-rightholders,compression_ratio,3.488298969072165,nno
mimir-7b-rightholders,pos_compression_ratio,5.114927835051547,nno
mimir-7b-rightholders,3_gram_diversity_score,1.121360824742268,nno
mimir-7b-rightholders,4_gram_diversity_score,1.5840103092783506,nno
mimir-7b-rightholders,str_len,788.0309278350516,nno
mimir-7b-rightholders,simple_ttr,0.03949432400946526,nob
mimir-7b-rightholders,moving_average_ttr,0.36802988577125156,nob
mimir-7b-rightholders,number_of_tokens,180.68027210884352,nob
mimir-7b-rightholders,stopword_density,0.649303823398361,nob
mimir-7b-rightholders,self_bleu,0.5363588286265791,nob
mimir-7b-rightholders,compression_ratio,3.6413265306122446,nob
mimir-7b-rightholders,pos_compression_ratio,5.301877551020408,nob
mimir-7b-rightholders,3_gram_diversity_score,1.027448979591837,nob
mimir-7b-rightholders,4_gram_diversity_score,1.4473809523809522,nob
mimir-7b-rightholders,str_len,830.5714285714286,nob
mimir-7b-rightholders,lix_score,29.35930922114704,both
mimir-7b-rightholders,lix_score,26.204012586867435,nno
mimir-7b-rightholders,lix_score,31.441375707712496,nob
