prompt,generated_text,predicted_token,accepted_predictions,correct_prediction,language
"Idiom:
Ein får setje segl som vinden","Idiom:
Ein får setje segl som vinden når segla er stor",når,['blæs'],False,nno
"Idiom:
Ein får ta dagen som han","Idiom:
Ein får ta dagen som han er i dag. Det har",er,['kjem'],False,nno
"Idiom:
Ein god vilje er betre enn","Idiom:
Ein god vilje er betre enn god rygg.
eller noko",god,['gåver'],False,nno
"Idiom:
Ein kan leve vel med lite og ille med","Idiom:
Ein kan leve vel med lite og ille med mykje.
Eg har levd","mykje.
Eg",['mykje'],False,nno
"Idiom:
Ein kan øyde det sju kan","Idiom:
Ein kan øyde det sju kan byggje opp. På ein",byggje,['sanke'],False,nno
"Idiom:
Ein kjenner sine venner best, når nauda","Idiom:
Ein kjenner sine venner best, når nauda er der.
Synonym",er,['kjem'],False,nno
"Idiom:
Ein krokete stav er betre enn","Idiom:
Ein krokete stav er betre enn ein strak, rak.",ein,['ingen'],False,nno
"Idiom:
Ein køyrer betre på to hjul enn på","Idiom:
Ein køyrer betre på to hjul enn på fire.
Scientific","fire.
Scientific",['eitt'],False,nno
"Idiom:
Ein liten fisk på bordet er betre enn ein stor i","Idiom:
Ein liten fisk på bordet er betre enn ein stor i fjorden.
Fisk med ut","fjorden.
Fisk",['fjorden'],False,nno
"Idiom:
Ein lyt lide for venleiken si","Idiom:
Ein lyt lide for venleiken si skuld.",skuld,['skuld'],True,nno
"Idiom:
Ein lærer så lenge ein","Idiom:
Ein lærer så lenge ein har elevar: Ein",har,['lever'],False,nno
"Idiom:
Ein må smede medan jarnet er","Idiom:
Ein må smede medan jarnet er varmt, seier det. På",varmt,['varmt'],True,nno
"Idiom:
Ein må ta vondet ved","Idiom:
Ein må ta vondet ved rota når ein skal",rota,['rota'],True,nno
"Idiom:
Ein ny nagle driv den gamle","Idiom:
Ein ny nagle driv den gamle ut. Ein ny syll",ut,['ut'],True,nno
"Idiom:
Ein ser ikkje folk lenger enn til","Idiom:
Ein ser ikkje folk lenger enn til tennene.
Kjellaren","tennene.
Kjellaren",['tennene'],False,nno
"Idiom:
Ein skal bøye treet mens det er","Idiom:
Ein skal bøye treet mens det er i barndommen. Det",i,['mjukt'],False,nno
"Idiom:
Ein skal ikkje gå imellom når to oksar","Idiom:
Ein skal ikkje gå imellom når to oksar slåst. Men når dei",slåst,['stangast'],False,nno
"Idiom:
Ein skal ikkje kaste gamle sko før ein har fått","Idiom:
Ein skal ikkje kaste gamle sko før ein har fått nye.",nye,['nye'],True,nno
"Idiom:
Ein skal ikkje kaste stein når ein sit i","Idiom:
Ein skal ikkje kaste stein når ein sit i glasshus.
Direkte oversatt","glasshus.
Direkte",['glashus'],False,nno
"Idiom:
Ein skal ikkje kjemme alle med ein","Idiom:
Ein skal ikkje kjemme alle med ein kam. Men ein kan",kam,['kam'],True,nno
"Idiom:
Ein skal ikkje kjøpe katta i","Idiom:
Ein skal ikkje kjøpe katta i sekken! Dette er",sekken,['sekken'],True,nno
"Idiom:
Ein skal ikkje love meir enn ein kan","Idiom:
Ein skal ikkje love meir enn ein kan halde.
Vi lover ikkje","halde.
Vi",['halde'],False,nno
"Idiom:
Ein skal ikkje rose dagen før kvelden er","Idiom:
Ein skal ikkje rose dagen før kvelden er komen.
Idiom","komen.
Idiom",['komen'],False,nno
"Idiom:
Ein skal ikkje selje skinnet før bjørnen er","Idiom:
Ein skal ikkje selje skinnet før bjørnen er skoten er et uttrykk",skoten,['skoten'],True,nno
"Idiom:
Ein skal ikkje setje bukken til å passe","Idiom:
Ein skal ikkje setje bukken til å passe havresekken, han skal",havresekken,['havresekken'],True,nno
"Idiom:
Ein skal ikkje setje reven til å gjete","Idiom:
Ein skal ikkje setje reven til å gjete høns.
Setninger:
""","høns.
Setninger:
",['gjæsene'],False,nno
"Idiom:
Ein skal ikkje skode hunden på","Idiom:
Ein skal ikkje skode hunden på håra, har fått en",håra,['håra'],True,nno
"Idiom:
Ein skal ikkje smørje smør på","Idiom:
Ein skal ikkje smørje smør på flesk. Å overdrive",flesk,['flesk'],True,nno
"Idiom:
Ein skal ikkje ta sorga på","Idiom:
Ein skal ikkje ta sorga på forskot. Ikkje før",forskot,['forskot'],True,nno
"Idiom:
Ein skal ikkje vente seg vinning før verket er","Idiom:
Ein skal ikkje vente seg vinning før verket er fullferdig, eller å",fullferdig,['gjort'],False,nno
"Idiom:
Ein skal smi mens jernet er","Idiom:
Ein skal smi mens jernet er heitt. Det er betre",heitt,['varmt'],False,nno
"Idiom:
Ein skal tru det beste og bu seg på det","Idiom:
Ein skal tru det beste og bu seg på det verste i alle situasjonar,",verste,['verste'],True,nno
"Idiom:
Ein skal vere glad om ein ikkje får alt ein","Idiom:
Ein skal vere glad om ein ikkje får alt ein har putta i brød",har,['ønskjer'],False,nno
"Idiom:
Ein skjemmer ikkje hendene på ærleg","Idiom:
Ein skjemmer ikkje hendene på ærleg arbeid (eg brukar pe",arbeid,['arbeid'],True,nno
"Idiom:
Ein skyt ikkje sporv med","Idiom:
Ein skyt ikkje sporv med kanon, men ein sky",kanon,['kanoner'],False,nno
"Idiom:
Ein slett måndag betyr ei god","Idiom:
Ein slett måndag betyr ei god veke, men det er",veke,['veke'],True,nno
"Idiom:
Ein står best på eigne","Idiom:
Ein står best på eigne bein.
Det er fint å","bein.
Det",['føter'],False,nno
"Idiom:
Ein syr ikkje silkepung av","Idiom:
Ein syr ikkje silkepung av noko med tjukk ull",noko,['hampegarn'],False,nno
"Idiom:
Ein tosk kan spørje meir enn ti vise kan","Idiom:
Ein tosk kan spørje meir enn ti vise kan svare, sa den a",svare,['svare'],True,nno
"Idiom:
Ein treng ikkje gå over bekken etter","Idiom:
Ein treng ikkje gå over bekken etter vatn. Vi har det",vatn,['vatn'],True,nno
"Idiom:
Ein trur ikkje løgnaren meir enn éin","Idiom:
Ein trur ikkje løgnaren meir enn éin gong.
Bergeners","gong.
Bergeners",['gong'],False,nno
"Idiom:
Ein veit ikkje kva ein greier før ein","Idiom:
Ein veit ikkje kva ein greier før ein har prøvd.",har,['prøver'],False,nno
"Idiom:
Ein veit kva ein har, men ikkje kva ein","Idiom:
Ein veit kva ein har, men ikkje kva ein får.
Gjerning:
H","får.
Gjerning:
H",['får'],False,nno
"Idiom:
Ein vert aldri for gammal til å","Idiom:
Ein vert aldri for gammal til å lære. Det kjem alltid",lære,['lære'],True,nno
"Idiom:
Ein vert ikkje fattig av det ein gjev","Idiom:
Ein vert ikkje fattig av det ein gjev. Ein er ikkje fattig",,['bort'],False,nno
"Idiom:
Ein vert ikkje mann av det ein tener, men av det ein","Idiom:
Ein vert ikkje mann av det ein tener, men av det ein slit. (Bjøm",slit,['sparer'],False,nno
"Idiom:
Ein vrang dom feller dommaren","Idiom:
Ein vrang dom feller dommaren og ikkje domarane.
E",og,['sjølv'],False,nno
"Idiom:
Eit barn er som ingen, to som","Idiom:
Eit barn er som ingen, to som to, tre som tre, fire",to,['ti'],False,nno
"Idiom:
Eit godt råd er gull","Idiom:
Eit godt råd er gull verdt. Bruk det f",verdt,['verdt'],True,nno
"Idiom:
Eit godt øyre får mykje","Idiom:
Eit godt øyre får mykje dritt inn. Ditta",dritt,['høyre'],False,nno
"Idiom:
Eit år er ingen","Idiom:
Eit år er ingen lang tid for meg, men",lang,['alder'],False,nno
"Idiom:
Eitt tre er ingen","Idiom:
Eitt tre er ingen skog, men ei samling",skog,['skog'],True,nno
"Idiom:
Ekte kjærleik kjenner ingen","Idiom:
Ekte kjærleik kjenner ingen grenser.
(Din lykk","grenser.
(Din",['grenser'],False,nno
"Idiom:
Eplet fell ikkje langt frå","Idiom:
Eplet fell ikkje langt frå stamma.
Epic","stamma.
Epic",['apalen'],False,nno
"Idiom:
Etter den søte kløe kjem den sure","Idiom:
Etter den søte kløe kjem den sure svie.
Phras","svie.
Phras",['svide'],False,nno
"Idiom:
Etter smil kjem","Idiom:
Etter smil kjem skuffelse.
Ting som","skuffelse.
Ting",['tåre'],False,nno
"Idiom:
Falske venner følgjer ikkje","Idiom:
Falske venner følgjer ikkje regelen om, «den",regelen,['langt'],False,nno
"Idiom:
Fattigdom og sjukdom kan du ikkje","Idiom:
Fattigdom og sjukdom kan du ikkje sjå. Idiom",sjå,['dølje'],False,nno
"Idiom:
Fattige frendar får lita","Idiom:
Fattige frendar får lita hjelp og har for lite",hjelp,['ære'],False,nno
"Idiom:
Fattige og rike er alle i døden","Idiom:
Fattige og rike er alle i døden nå. De fattiges liv",nå,['like'],False,nno
"Idiom:
For mykje klokskap er","Idiom:
For mykje klokskap er sjølvbedrag.",sjølvbedrag,['dårskap'],False,nno
"Idiom:
For mykje og for lite skjemmer","Idiom:
For mykje og for lite skjemmer alt - alt med måte.",alt,['alt'],True,nno
"Idiom:
Frå ord til handling vert vegen ofte","Idiom:
Frå ord til handling vert vegen ofte svært lang. Og når",svært,['lang'],False,nno
"Idiom:
Føde vil ha","Idiom:
Føde vil ha en fest. Det vil",en,['møde'],False,nno
"Idiom:
Galne venner er verre enn","Idiom:
Galne venner er verre enn ingenting, det er bare",ingenting,['uvenner'],False,nno
"Idiom:
Gammal vane er vond å","Idiom:
Gammal vane er vond å vende; eller; å",vende,['vende'],True,nno
"Idiom:
Gjord gjerning står ikkje til å","Idiom:
Gjord gjerning står ikkje til å endre
Det er ikkje lov","endre
Det",['endre'],False,nno
"Idiom:
Godt gammalt er betre enn","Idiom:
Godt gammalt er betre enn nymoderne ordspel",nymoderne,['nytt'],False,nno
"Idiom:
Godt lag gjer kortare","Idiom:
Godt lag gjer kortare arbeidsdag.
; The","arbeidsdag.
",['dag'],False,nno
"Idiom:
Godt lag gjer stutt","Idiom:
Godt lag gjer stutt arbeid.
Korpus:
","arbeid.
Korpus",['dag'],False,nno
"Idiom:
Godt mot er god","Idiom:
Godt mot er god medisin
Idiom:
","medisin
Idiom",['verje'],False,nno
"Idiom:
Godt samvit er godt å sove","Idiom:
Godt samvit er godt å sove med.",med,['med'],True,nno
"Idiom:
Godt ver er ikkje å få for","Idiom:
Godt ver er ikkje å få for mykje, eller for lite",mykje,['pengar'],False,nno
"Idiom:
Gull er godt, men mat lyt ein fyrst","Idiom:
Gull er godt, men mat lyt ein fyrst gjera seg mett på",gjera,['have'],False,nno
"Idiom:
Gåve skal ikkje vente","Idiom:
Gåve skal ikkje vente. Forbigå",,['attergåve'],False,nno
"Idiom:
Hallande lass er lett å","Idiom:
Hallande lass er lett å ta. Slaget skal",ta,['velte'],False,nno
"Idiom:
Halv bot er inga","Idiom:
Halv bot er inga bot. Halv mann er",bot,['bot'],True,nno
"Idiom:
Halvgjort verk skal ein ikkje vise","Idiom:
Halvgjort verk skal ein ikkje vise fram - ikkje engang som",fram,['fram'],True,nno
"Idiom:
Han er klok, som lærer av annan manns","Idiom:
Han er klok, som lærer av annan manns skade.
Han er klok,","skade.
Han",['skade'],False,nno
"Idiom:
Han er sjølv vond, som trur at alle er","Idiom:
Han er sjølv vond, som trur at alle er det. (Lorentz",det,['vonde'],False,nno
"Idiom:
Han hjelper to gonger, som hjelper i","Idiom:
Han hjelper to gonger, som hjelper i det hele tatt. To er",det,['nauda'],False,nno
"Idiom:
Han skal grave djupt, som vil byggje","Idiom:
Han skal grave djupt, som vil byggje vegen, kan han vente",vegen,['høgt'],False,nno
"Idiom:
Han talar ikkje best som taler","Idiom:
Han talar ikkje best som taler seinast, men om han",seinast,['mest'],False,nno
"Idiom:
Har du klave, får du","Idiom:
Har du klave, får du ku. (Har du",ku,['ku'],True,nno
"Idiom:
Har du sagt A, får du også seie","Idiom:
Har du sagt A, får du også seie B. - Ikkje alle",B,['B'],True,nno
"Idiom:
Heime er kvar mann","Idiom:
Heime er kvar mann herre.
There you see","herre.
There",['herre'],False,nno
"Idiom:
Heimegjort kan og vere","Idiom:
Heimegjort kan og vere eit idiom som tyd",eit,['velgjort'],False,nno
"Idiom:
Heller fattig med ære enn rik med","Idiom:
Heller fattig med ære enn rik med forakt. Å bli",forakt,['skam'],False,nno
"Idiom:
Herrar og narrar talar","Idiom:
Herrar og narrar talar aldri om nokon annan enn",aldri,['fritt'],False,nno
"Idiom:
Himmelen er blå, om ikkje den blinde ser","Idiom:
Himmelen er blå, om ikkje den blinde ser det. Om ein liten gut",det,['det'],True,nno
"Idiom:
Hungeren er beste","Idiom:
Hungeren er beste medisin mot alt.
Tro",medisin,['kokken'],False,nno
"Idiom:
I dag raud, i morgon","Idiom:
I dag raud, i morgon kanskje svart. Eg veit",kanskje,['daud'],False,nno
"Idiom:
I mørket er alle kattar","Idiom:
I mørket er alle kattar grå
Idiom:
A","grå
Idiom:
A",['grå'],False,nno
"Idiom:
Inga rose utan","Idiom:
Inga rose utan torn, heter det,",torn,['taggar'],False,nno
"Idiom:
Ingen røyk utan","Idiom:
Ingen røyk utan eld: Det første som",eld,['eld'],True,nno
"Idiom:
Ingen ting er så visst som døden, og ingen ting så uviss som","Idiom:
Ingen ting er så visst som døden, og ingen ting så uviss som framtida.",framtida,['dødstimen'],False,nno
"Idiom:
Inkje nytt er godt","Idiom:
Inkje nytt er godt nytt.
Torbjørn Eg","nytt.
Torbjørn",['nytt'],False,nno
"Idiom:
Inkje svar er og eit","Idiom:
Inkje svar er og eit svar - med mindre ein",svar,['svar'],True,nno
"Idiom:
Jorda gøymer og vi","Idiom:
Jorda gøymer og vi gravde til vi såg",gravde,['gløymer'],False,nno
"Idiom:
Kjelen ler av gryta, men er svart","Idiom:
Kjelen ler av gryta, men er svart utenpå.
Main menu","utenpå.
Main",['sjølv'],False,nno
"Idiom:
Kjem tid, kjem","Idiom:
Kjem tid, kjem skit, seier vi på",skit,['råd'],False,nno
"Idiom:
Klenaste hjulet knakar","Idiom:
Klenaste hjulet knakar på den sämsta",på,['mest'],False,nno
"Idiom:
Kvar er sin eigen","Idiom:
Kvar er sin eigen lykkes smed.
Då",lykkes,['lukkesmed'],False,nno
"Idiom:
Kvar fugl syng med sitt","Idiom:
Kvar fugl syng med sitt nebb: Eg",nebb,['nebb'],True,nno
"Idiom:
Lat skreddar brukar lang","Idiom:
Lat skreddar brukar lang tid om han syr i",tid,['tråd'],False,nno
"Idiom:
Like barn leikar","Idiom:
Like barn leikar best. Men også like får",best,['best'],True,nno
"Idiom:
Lita tue kan velte stort","Idiom:
Lita tue kan velte stort lass, var et",lass,['lass'],True,nno
"Idiom:
Lukka er ikkje lenge om å snu","Idiom:
Lukka er ikkje lenge om å snu seg når ulukka",seg,['seg'],True,nno
"Idiom:
Lærdom er lett å","Idiom:
Lærdom er lett å bære, hvis man har",bære,['bere'],False,nno
"Idiom:
Mange bekker små gjer ei stor","Idiom:
Mange bekker små gjer ei stor å. (= når",å,['å'],True,nno
"Idiom:
Mange forbod gjer mange","Idiom:
Mange forbod gjer mange frie.
Idiom:
","frie.
Idiom",['lovbrot'],False,nno
"Idiom:
Mange kokkar mykje","Idiom:
Mange kokkar mykje søl
Idiom:
","søl
Idiom",['søl'],False,nno
"Idiom:
Med lov skal ein land","Idiom:
Med lov skal ein land byggjast, og ikkje",byggjast,['byggje'],False,nno
"Idiom:
Morgonstund har gull i","Idiom:
Morgonstund har gull i munn.
Mark:
What","munn.
Mark:
What",['munn'],False,nno
"Idiom:
Mot fører mannen over","Idiom:
Mot fører mannen over til «det motsatte av",til,['heia'],False,nno
"Idiom:
Namnet skjemmer ingen, men ein kan sjølv skjemme","Idiom:
Namnet skjemmer ingen, men ein kan sjølv skjemme sitt eige namn med",sitt,['namnet'],False,nno
"Idiom:
Naud lyder inga","Idiom:
Naud lyder inga omsetjing til engelsk",omsetjing,['lov'],False,nno
"Idiom:
Naud lærer naken kjerring å","Idiom:
Naud lærer naken kjerring å spinne
""Naud","spinne
""Naud",['spinne'],False,nno
"Idiom:
Nauda gjer det sure","Idiom:
Nauda gjer det sure saltet søtt. Eller",saltet,['søtt'],False,nno
"Idiom:
Når det går som best, skal ein akte seg","Idiom:
Når det går som best, skal ein akte seg når ein gjer ting ein",når,['mest'],False,nno
"Idiom:
Når det regnar på presten, så dryp det på","Idiom:
Når det regnar på presten, så dryp det på klokkaren, sa dei",klokkaren,['klokkaren'],True,nno
"Idiom:
Når katten er borte dansar musene på","Idiom:
Når katten er borte dansar musene på bordet.
norske ord","bordet.
norske",['bordet'],False,nno
"Idiom:
Når leiken er best, skal ein halde","Idiom:
Når leiken er best, skal ein halde seg til det ein ve",seg,['opp'],False,nno
"Idiom:
Når lukka er god, går allting","Idiom:
Når lukka er god, går allting greitt - på godt",greitt,['godt'],False,nno
"Idiom:
Når våren kjem, er vinteren","Idiom:
Når våren kjem, er vinteren slutt.
Når det lid mot","slutt.
Når",['gløymd'],False,nno
"Idiom:
Når ølet går inn, går vitet","Idiom:
Når ølet går inn, går vitet ut. Dette er et uttrykk",ut,['ut'],True,nno
"Idiom:
Om sommaren er det hus i kvar","Idiom:
Om sommaren er det hus i kvar ein krok. Det er",ein,['busk'],False,nno
"Idiom:
Pengelaus mann går trygt mellom","Idiom:
Pengelaus mann går trygt mellom vegkryss med hø",vegkryss,['tjuvar'],False,nno
"Idiom:
Retten er for alle den","Idiom:
Retten er for alle den samme som om den ble",samme,['same'],False,nno
"Idiom:
Rikdom gjer friaren","Idiom:
Rikdom gjer friaren til træl.
Hans",til,['fager'],False,nno
"Idiom:
Ros ikkje fisken før han ligg på","Idiom:
Ros ikkje fisken før han ligg på fatet. Ikkje se",fatet,['disken'],False,nno
"Idiom:
Røynsla er ein dyr","Idiom:
Røynsla er ein dyr vare, og den som",vare,['læremeister'],False,nno
"Idiom:
Sanninga kan vere vond å","Idiom:
Sanninga kan vere vond å sveige – eit argument",sveige,['høyre'],False,nno
"Idiom:
Set ikkje ut til i morgon det du kan gjere i","Idiom:
Set ikkje ut til i morgon det du kan gjere i dag!
Idiom:
S","dag!
Idiom:
S",['dag'],False,nno
"Idiom:
Sinne gjer vonde","Idiom:
Sinne gjer vonde tankar, det er ein",tankar,['minne'],False,nno
"Idiom:
Siste svaret er best å","Idiom:
Siste svaret er best å bruke hvis man er mer",bruke,['minnast'],False,nno
"Idiom:
Sjølvvis vert aldri","Idiom:
Sjølvvis vert aldri noko anna enn eit sjølv",noko,['vis'],False,nno
"Idiom:
Skogen har mange","Idiom:
Skogen har mange navn. Vi kaller skogen det",navn,['auge'],False,nno
"Idiom:
Skogen veks mens folket","Idiom:
Skogen veks mens folket søv?
Ordene","søv?
Ordene",['søv'],False,nno
"Idiom:
Smular er også","Idiom:
Smular er også et ord som vi bruker",et,['brød'],False,nno
"Idiom:
Små barn og galne folk seier","Idiom:
Små barn og galne folk seier: Du kan ikkje sjå",,['sanninga'],False,nno
"Idiom:
Små bitar er også","Idiom:
Små bitar er også brød.
Little pie","brød.
Little",['mat'],False,nno
"Idiom:
Små båtar smetter seg fram der store skip står","Idiom:
Små båtar smetter seg fram der store skip står fast.",fast,['fast'],True,nno
"Idiom:
Små gryter har og","Idiom:
Små gryter har og øyre
Ei god","øyre
Ei",['øyro'],False,nno
"Idiom:
Små sorger taler, men dei store","Idiom:
Små sorger taler, men dei store tier. Små tårer",tier,['teier'],False,nno
"Idiom:
Snøen som fell i mai blir ikkje lenge","Idiom:
Snøen som fell i mai blir ikkje lenge på bakken. Idi",på,['liggjande'],False,nno
"Idiom:
Som du kokar, lyt du","Idiom:
Som du kokar, lyt du eta det du kok",eta,['ete'],False,nno
"Idiom:
Som ein kokar får ein","Idiom:
Som ein kokar får ein vatn. Ein lagar",vatn,['ete'],False,nno
"Idiom:
Som ein reider, skal ein","Idiom:
Som ein reider, skal ein liggja
Idiom","liggja
Idiom",['liggje'],False,nno
"Idiom:
Som ein skilst med folk, finn ein dei","Idiom:
Som ein skilst med folk, finn ein dei att.
Engelsk:
A","att.
Engelsk:
A",['att'],False,nno
"Idiom:
Spe og spott gjer ingen mann","Idiom:
Spe og spott gjer ingen mann godt.
Language:","godt.
Language",['godt'],False,nno
"Idiom:
Spenner ein bogen for hardt, vil han","Idiom:
Spenner ein bogen for hardt, vil han bikke framover (slå",bikke,['breste'],False,nno
"Idiom:
Stor fugl treng stort","Idiom:
Stor fugl treng stort reir.
Ein stor","reir.
Ein",['reir'],False,nno
"Idiom:
Stor naud gjer korte","Idiom:
Stor naud gjer korte ord:",ord,['bøner'],False,nno
"Idiom:
Store ord fyller ingen","Idiom:
Store ord fyller ingen mage
Fyll meg med","mage
Fyll",['sekk'],False,nno
"Idiom:
Store ord og feitt flesk sit ikkje fast i","Idiom:
Store ord og feitt flesk sit ikkje fast i halsen.
Lagt inn av Frid","halsen.
Lagt",['halsen'],False,nno
"Idiom:
Store skip krev djupe","Idiom:
Store skip krev djupe farteyer fordi den",farteyer,['sund'],False,nno
"Idiom:
Store tre vil seint vere","Idiom:
Store tre vil seint vere høge. Dei vil vokse",høge,['vaksne'],False,nno
"Idiom:
Størst er ikkje alltid det","Idiom:
Størst er ikkje alltid det beste.
Bilde av Per","beste.
Bilde",['beste'],False,nno
"Idiom:
Så lenge det er liv, er det","Idiom:
Så lenge det er liv, er det håp.
(Jesus","håp.
(Jesus",['håp'],False,nno
"Idiom:
Sølv i pungen gjev mat i","Idiom:
Sølv i pungen gjev mat i munn.
Kategori: Lån","munn.
Kategori",['munnen'],False,nno
"Idiom:
Søvnen er ein stor tjuv, han stel halve","Idiom:
Søvnen er ein stor tjuv, han stel halve livet.",livet,['tida'],False,nno
"Idiom:
Ta tyngste taket først og beste biten","Idiom:
Ta tyngste taket først og beste biten etterpå, som ofte betyr",etterpå,['sist'],False,nno
"Idiom:
Tanken er ikkje god å","Idiom:
Tanken er ikkje god å gjera slik at det",gjera,['tøyme'],False,nno
"Idiom:
Tap og vinn med same","Idiom:
Tap og vinn med same sinn! Eller ein kan",sinn,['sinn'],True,nno
"Idiom:
Tidleg lært vert seint","Idiom:
Tidleg lært vert seint forstått – og omvendt
«",forstått,['gløymt'],False,nno
"Idiom:
Til lausare grunn, til lettare å","Idiom:
Til lausare grunn, til lettare å kunne verta misforstått",kunne,['grave'],False,nno
"Idiom:
To fuglar ber betre til reirs enn","Idiom:
To fuglar ber betre til reirs enn ein sit og tel til",ein,['éin'],False,nno
"Idiom:
To hender kan snart verte","Idiom:
To hender kan snart verte til to andre hender og",til,['fulle'],False,nno
"Idiom:
Tomme tønner ramlar","Idiom:
Tomme tønner ramlar best, seier eit gam",best,['mest'],False,nno
"Idiom:
Tomt hus treng ingen","Idiom:
Tomt hus treng ingen gardin.
Kva er","gardin.
Kva",['lås'],False,nno
"Idiom:
Ugjord gjerning får inga","Idiom:
Ugjord gjerning får inga glede på lang sikt.",glede,['lønn'],False,nno
"Idiom:
Ulike strenger gjev beste","Idiom:
Ulike strenger gjev beste resultat: Lengd",resultat,['klangen'],False,nno
"Idiom:
Ungdommen gjer mangt, som alderdommen","Idiom:
Ungdommen gjer mangt, som alderdommen ikkje kan lide.",ikkje,['angrar'],False,nno
"Idiom:
Utan fiende blir det ingen","Idiom:
Utan fiende blir det ingen motstandsmann; utan motstand",motstandsmann,['strid'],False,nno
"Idiom:
Utan mat og drikke, duger helten","Idiom:
Utan mat og drikke, duger helten ikkje. Vi snakkar",ikkje,['ikkje'],True,nno
"Idiom:
Utan møde inga","Idiom:
Utan møde inga pengar! Det är inte",pengar,['føde'],False,nno
"Idiom:
Var alle rike, så ville ingen ro","Idiom:
Var alle rike, så ville ingen rope ""idiot.""",pe,['båten'],False,nno
"Idiom:
Varsemd er mor åt","Idiom:
Varsemd er mor åt for arging.
er",for,['visdomen'],False,nno
"Idiom:
Vatnet er sterkaste drikken: det driv både kvern og","Idiom:
Vatnet er sterkaste drikken: det driv både kvern og sjøl. Difor:",sjøl,['sag'],False,nno
"Idiom:
Vatnet veit kva veg det skal","Idiom:
Vatnet veit kva veg det skal gå
Idiom:
","gå
Idiom",['gå'],False,nno
"Idiom:
Vegen til Helvete er brulagd med","Idiom:
Vegen til Helvete er brulagd med gode intensjonar. Som å",gode,['pengar'],False,nno
"Idiom:
Vel begynt er halvt","Idiom:
Vel begynt er halvt fullendt. I norsk",fullendt,['gjort'],False,nno
"Idiom:
Vene eple kan og vere","Idiom:
Vene eple kan og vere:",,['sure'],False,nno
"Idiom:
Venleik utan vit er lite","Idiom:
Venleik utan vit er lite verd; det er vit",verd,['verdt'],False,nno
"Idiom:
Vi har alle sett vogga, men ikkje","Idiom:
Vi har alle sett vogga, men ikkje alle har vakna frå",alle,['grava'],False,nno
"Idiom:
Vi veit kva vi har, men ikkje kva vi","Idiom:
Vi veit kva vi har, men ikkje kva vi får.
Tech:
En","får.
Tech:
En",['får'],False,nno
"Idiom:
Visdom er ikkje","Idiom:
Visdom er ikkje for dei som berre trur",for,['arvegods'],False,nno
"Idiom:
Vonde gjerningar hatar","Idiom:
Vonde gjerningar hatar dei som gode gjerningar",dei,['lyset'],False,nno
"Idiom:
Vonde ord gjer vondt folk","Idiom:
Vonde ord gjer vondt folk får vondt i hjartet",får,['verre'],False,nno
"Idiom:
Vonde tankar skal ein møte på","Idiom:
Vonde tankar skal ein møte på vegen, ikkje frå nokon",vegen,['dørstokken'],False,nno
"Idiom:
Vonde varer er seine å","Idiom:
Vonde varer er seine å selje
Linear","selje
Linear",['selje'],False,nno
"Idiom:
Vondt heiter godt når verre kjem","Idiom:
Vondt heiter godt når verre kjem til verre.
ordtaket",til,['etter'],False,nno
"Idiom:
Vågande vinn, og vågande","Idiom:
Vågande vinn, og vågande vin i vinen.
H",vin,['taper'],False,nno
"Idiom:
Å halde opp i rett tid er ein god","Idiom:
Å halde opp i rett tid er ein god vane - men dette",vane,['kunst'],False,nno
"Idiom:
Å prøve kostar ingen","Idiom:
Å prøve kostar ingen ting, har ingen kostnad;",ting,['ting'],True,nno
"Idiom:
Ære den som ærast","Idiom:
Ære den som ærast bør. - Æren",bør,['bør'],True,nno
"Idiom:
Ærlegdom varer","Idiom:
Ærlegdom varer lengst, sier et gam",lengst,['lengst'],True,nno
"Idiom:
Éin drope gjer glaset for","Idiom:
Éin drope gjer glaset for stivt og for u",stivt,['fullt'],False,nno
"Idiom:
Aldri så galt at det ikke er godt for","Idiom:
Aldri så galt at det ikke er godt for noe.
En god latter forl","noe.
En",['noe'],False,nob
"Idiom:
Alle bekker renner ut i","Idiom:
Alle bekker renner ut i havet til sjuende og",havet,['havet'],True,nob
"Idiom:
Alle gode ting er","Idiom:
Alle gode ting er tre?
Idiom:
F","tre?
Idiom:
F",['tre'],False,nob
"Idiom:
Alle har et søskenbarn på","Idiom:
Alle har et søskenbarn på Gjøvik! (They",Gjøvik,['Gjøvik'],True,nob
"Idiom:
Alle har sitt kors å","Idiom:
Alle har sitt kors å bære, som Paulus sier",bære,['bære'],True,nob
"Idiom:
Alle mine drømmer er falt i","Idiom:
Alle mine drømmer er falt i grus.
Alle mine drømmer er","grus.
Alle",['grus'],False,nob
"Idiom:
Alle veier fører til","Idiom:
Alle veier fører til Rom, står det å",Rom,['Rom'],True,nob
"Idiom:
Alt er klappet og","Idiom:
Alt er klappet og klart for KappA",klart,['klart'],True,nob
"Idiom:
Alt går sin vante","Idiom:
Alt går sin vante gang for tiden. Ikke helt",gang,['gang'],True,nob
"Idiom:
Alt vil komme for en","Idiom:
Alt vil komme for en dag.
Jeg vil bare bli","dag.
Jeg",['dag'],False,nob
"Idiom:
Ane fred og ingen","Idiom:
Ane fred og ingen fare – ""we are",fare,['fare'],True,nob
"Idiom:
Ane ugler i","Idiom:
Ane ugler i mosen: An error",mosen,['mosen'],True,nob
"Idiom:
Av en liten gnist blir det en stor","Idiom:
Av en liten gnist blir det en stor flamme
It takes","flamme
It",['ild'],False,nob
"Idiom:
Av to onder velger man det","Idiom:
Av to onder velger man det minste, men av to",minste,['minste'],True,nob
